CD_MUN,time,AREA_KM2,NM_MUN,SIGLA,t2m,t2m_min,t2m_max
2304400,3/11/02,312.353,Fortaleza,CE,26.66656,24.7051,28.30947
2304400,3/12/02,312.353,Fortaleza,CE,27.1697,25.22552,29.42004
2304400,3/13/02,312.353,Fortaleza,CE,27.7193,25.6787,29.8919
2304400,3/14/02,312.353,Fortaleza,CE,27.45486,25.97628,29.17477
2304400,3/15/02,312.353,Fortaleza,CE,26.42764,25.11596,27.58486
2304400,3/16/02,312.353,Fortaleza,CE,26.53445,25.40978,28.16006
2304400,3/17/02,312.353,Fortaleza,CE,26.26913,24.22827,27.98577
2304400,3/18/02,312.353,Fortaleza,CE,26.08068,24.7985,27.38317
2304400,3/19/02,312.353,Fortaleza,CE,26.12213,24.73248,27.6857
2304400,3/20/02,312.353,Fortaleza,CE,26.71673,24.8159,29.10006
2304400,3/21/02,312.353,Fortaleza,CE,27.55596,25.7447,29.55825
2304400,3/22/02,312.353,Fortaleza,CE,27.2222,25.70114,29.23452
2304400,3/23/02,312.353,Fortaleza,CE,25.3181,24.67523,26.49545
2304400,3/24/02,312.353,Fortaleza,CE,26.45144,24.63165,29.3889
2304400,3/25/02,312.353,Fortaleza,CE,26.46002,24.42996,28.44393
2304400,3/26/02,312.353,Fortaleza,CE,27.1975,24.87942,29.90435
2304400,3/27/02,312.353,Fortaleza,CE,26.09158,24.5221,27.58984
2304400,3/28/02,312.353,Fortaleza,CE,26.798,24.5395,28.74896
2304400,3/29/02,312.353,Fortaleza,CE,27.09603,24.8047,29.87945
2304400,3/30/02,312.353,Fortaleza,CE,27.80126,26.3311,30.00768
2304400,3/31/02,312.353,Fortaleza,CE,26.14343,24.88314,27.39437
2304400,4/1/02,312.353,Fortaleza,CE,26.57452,24.486,28.9631
2304400,4/2/02,312.353,Fortaleza,CE,26.40713,24.75988,28.17748
2304400,4/3/02,312.353,Fortaleza,CE,26.08398,24.99642,27.46658
2304400,4/4/02,312.353,Fortaleza,CE,25.8132,24.6304,27.67825
2304400,4/5/02,312.353,Fortaleza,CE,26.40276,24.26684,29.4362
2304400,4/6/02,312.353,Fortaleza,CE,25.6615,24.6304,27.2537
2304400,4/7/02,312.353,Fortaleza,CE,26.3145,24.4399,28.7938
2304400,4/8/02,312.353,Fortaleza,CE,26.04058,24.415,28.16628
2304400,4/9/02,312.353,Fortaleza,CE,26.54287,24.84207,28.1825
2304400,4/10/02,312.353,Fortaleza,CE,25.17254,24.542,26.1954
2304400,4/11/02,312.353,Fortaleza,CE,26.72686,24.71258,29.43997
2304400,4/12/02,312.353,Fortaleza,CE,25.44348,24.80844,26.65606
2304400,4/13/02,312.353,Fortaleza,CE,26.31207,23.89083,29.0266
2304400,4/14/02,312.353,Fortaleza,CE,26.34286,24.68145,27.86624
2304400,4/15/02,312.353,Fortaleza,CE,27.0522,24.49966,30.22186
2304400,4/16/02,312.353,Fortaleza,CE,27.25872,25.27905,29.3964
2304400,4/17/02,312.353,Fortaleza,CE,27.376,25.2828,30.2318
2304400,4/18/02,312.353,Fortaleza,CE,27.1225,24.96655,29.5545
2304400,4/19/02,312.353,Fortaleza,CE,26.80636,25.06368,28.95565
2304400,4/20/02,312.353,Fortaleza,CE,26.1714,25.22552,27.14785
2304400,4/21/02,312.353,Fortaleza,CE,27.13235,25.9215,29.05773
2304400,4/22/02,312.353,Fortaleza,CE,26.90637,25.61273,28.0007
2304400,4/23/02,312.353,Fortaleza,CE,26.7255,25.28405,28.34557
2304400,4/24/02,312.353,Fortaleza,CE,27.4251,25.4733,29.84832
2304400,4/25/02,312.353,Fortaleza,CE,26.27953,25.19564,27.2574
2304400,4/26/02,312.353,Fortaleza,CE,26.30242,24.6777,28.43273
2304400,4/27/02,312.353,Fortaleza,CE,26.8159,24.7885,29.13616
2304400,4/28/02,312.353,Fortaleza,CE,26.42214,24.4175,27.64837
2304400,4/29/02,312.353,Fortaleza,CE,26.39892,24.43118,28.60455
2304400,4/30/02,312.353,Fortaleza,CE,27.443,25.7584,29.41256
2304400,5/1/02,312.353,Fortaleza,CE,26.0045,24.5669,27.25494
2304400,5/2/02,312.353,Fortaleza,CE,25.99365,24.80593,27.41677
2304400,5/3/02,312.353,Fortaleza,CE,26.62072,24.3565,28.99923
2304400,5/4/02,312.353,Fortaleza,CE,26.86804,25.04873,29.21337
2304400,5/5/02,312.353,Fortaleza,CE,27.29803,25.30273,29.73876
2304400,5/6/02,312.353,Fortaleza,CE,25.77807,24.81094,26.60378
2304400,5/7/02,312.353,Fortaleza,CE,26.11712,24.3652,28.18
2304400,5/8/02,312.353,Fortaleza,CE,27.07452,25.4733,29.06396
2304400,5/9/02,312.353,Fortaleza,CE,27.44143,25.4372,29.69644
2304400,5/10/02,312.353,Fortaleza,CE,27.35125,25.82937,28.85604
2304400,5/11/02,312.353,Fortaleza,CE,26.1313,24.99395,27.46783
2304400,5/12/02,312.353,Fortaleza,CE,26.93688,25.27407,29.34658
2304400,5/13/02,312.353,Fortaleza,CE,26.88064,25.55297,29.2333
2304400,5/14/02,312.353,Fortaleza,CE,27.46398,26.0734,29.81222
2304400,5/15/02,312.353,Fortaleza,CE,27.32107,25.35626,29.26318
2304400,5/16/02,312.353,Fortaleza,CE,27.16152,25.1334,29.36526
2304400,5/17/02,312.353,Fortaleza,CE,27.26086,25.65008,29.42626
2304400,5/18/02,312.353,Fortaleza,CE,27.263,25.92275,28.93572
2304400,5/19/02,312.353,Fortaleza,CE,27.13775,25.25915,28.55224
2304400,5/20/02,312.353,Fortaleza,CE,27.56127,26.22527,29.42626
2304400,5/21/02,312.353,Fortaleza,CE,27.25723,25.4048,29.4848
2304400,5/22/02,312.353,Fortaleza,CE,26.63226,25.1832,27.8488
2304400,5/23/02,312.353,Fortaleza,CE,26.63708,25.17446,28.02685
2304400,5/24/02,312.353,Fortaleza,CE,26.47677,24.5918,28.04925
2304400,5/25/02,312.353,Fortaleza,CE,26.16403,24.43493,27.75793
2304400,5/26/02,312.353,Fortaleza,CE,26.17703,24.547,28.06667
2304400,5/27/02,312.353,Fortaleza,CE,26.23107,24.28927,28.87472
2304400,5/28/02,312.353,Fortaleza,CE,27.0396,25.53304,29.00793
2304400,5/29/02,312.353,Fortaleza,CE,26.93246,25.4596,28.97308
2304400,5/30/02,312.353,Fortaleza,CE,26.8427,24.8458,29.2694
2304400,5/31/02,312.353,Fortaleza,CE,26.2959,24.77484,28.1364
2304400,6/1/02,312.353,Fortaleza,CE,26.19244,24.0552,29.05898
2304400,6/2/02,312.353,Fortaleza,CE,26.3089,24.2096,29.08514
2304400,6/3/02,312.353,Fortaleza,CE,26.81326,25.35873,29.17227
2304400,6/4/02,312.353,Fortaleza,CE,26.82925,25.34506,28.98428
2304400,6/5/02,312.353,Fortaleza,CE,26.88568,25.27532,28.32067
2304400,6/6/02,312.353,Fortaleza,CE,25.94097,24.39758,27.49523
2304400,6/7/02,312.353,Fortaleza,CE,25.66967,24.0639,27.87246
2304400,6/8/02,312.353,Fortaleza,CE,25.32955,24.11245,26.56768
2304400,6/9/02,312.353,Fortaleza,CE,26.18878,23.53976,29.07766
2304400,6/10/02,312.353,Fortaleza,CE,26.1933,23.46752,28.69296
2304400,6/11/02,312.353,Fortaleza,CE,26.98275,25.3164,29.28808
2304400,6/12/02,312.353,Fortaleza,CE,25.9438,24.4013,27.1379
2304400,6/13/02,312.353,Fortaleza,CE,25.66445,24.06265,27.78655
2304400,6/14/02,312.353,Fortaleza,CE,25.99438,23.95187,28.59707
2304400,6/15/02,312.353,Fortaleza,CE,26.58935,24.81094,28.988
2304400,6/16/02,312.353,Fortaleza,CE,24.84405,23.69537,26.26638
2304400,6/17/02,312.353,Fortaleza,CE,26.00884,24.20086,28.30575
2304400,6/18/02,312.353,Fortaleza,CE,25.5004,24.02532,27.3259
2304400,6/19/02,312.353,Fortaleza,CE,25.6662,23.6107,28.62945
2304400,6/20/02,312.353,Fortaleza,CE,25.86105,23.78005,28.18124
2304400,6/21/02,312.353,Fortaleza,CE,26.1047,23.851,28.14886
2304400,6/22/02,312.353,Fortaleza,CE,26.503,24.36022,28.6892
2304400,6/23/02,312.353,Fortaleza,CE,26.55493,24.41873,29.31298
2304400,6/24/02,312.353,Fortaleza,CE,26.51214,24.72003,29.1063
2304400,6/25/02,312.353,Fortaleza,CE,25.847,24.6329,27.78408
2304400,6/26/02,312.353,Fortaleza,CE,25.19692,24.18344,26.84283
2304400,6/27/02,312.353,Fortaleza,CE,25.7932,24.2158,27.96584
2304400,6/28/02,312.353,Fortaleza,CE,26.09408,24.7885,27.72555
2304400,6/29/02,312.353,Fortaleza,CE,26.4983,24.59304,29.11627
2304400,6/30/02,312.353,Fortaleza,CE,26.4323,24.62417,28.1464
2304400,7/1/02,312.353,Fortaleza,CE,25.3473,24.25314,26.65606
2304400,7/2/02,312.353,Fortaleza,CE,26.17492,24.5582,28.60827
2304400,7/3/02,312.353,Fortaleza,CE,26.21328,24.02032,28.9681
2304400,7/4/02,312.353,Fortaleza,CE,25.77398,24.43118,27.9509
2304400,7/5/02,312.353,Fortaleza,CE,25.61895,23.76138,28.25094
2304400,7/6/02,312.353,Fortaleza,CE,26.38842,24.69637,29.2445
2304400,7/7/02,312.353,Fortaleza,CE,26.58282,24.3677,29.84585
2304400,7/8/02,312.353,Fortaleza,CE,26.55322,24.8595,28.34683
2304400,7/9/02,312.353,Fortaleza,CE,26.15185,24.41873,28.12893
2304400,7/10/02,312.353,Fortaleza,CE,25.59673,24.00912,27.46658
2304400,7/11/02,312.353,Fortaleza,CE,25.63033,24.06265,27.76663
2304400,7/12/02,312.353,Fortaleza,CE,26.15038,24.53576,28.44143
2304400,7/13/02,312.353,Fortaleza,CE,26.02493,24.4673,28.4514
2304400,7/14/02,312.353,Fortaleza,CE,26.15923,24.43618,28.3518
2304400,7/15/02,312.353,Fortaleza,CE,25.95117,24.2295,27.8737
2304400,7/16/02,312.353,Fortaleza,CE,26.3213,24.61544,28.91454
2304400,7/17/02,312.353,Fortaleza,CE,26.5845,24.38513,29.32168
2304400,7/18/02,312.353,Fortaleza,CE,26.53008,24.69265,29.03408
2304400,7/19/02,312.353,Fortaleza,CE,26.79177,24.73748,30.00024
2304400,7/20/02,312.353,Fortaleza,CE,26.87325,24.4922,30.3389
2304400,7/21/02,312.353,Fortaleza,CE,26.6839,24.78726,29.13867
2304400,7/22/02,312.353,Fortaleza,CE,26.35616,24.89932,28.66058
2304400,7/23/02,312.353,Fortaleza,CE,26.49346,24.8022,29.4499
2304400,7/24/02,312.353,Fortaleza,CE,26.64416,25.14956,28.24972
2304400,7/25/02,312.353,Fortaleza,CE,25.46874,23.57958,28.34808
2304400,7/26/02,312.353,Fortaleza,CE,26.2243,24.5968,28.19616
2304400,7/27/02,312.353,Fortaleza,CE,25.56518,23.47003,28.02435
2304400,7/28/02,312.353,Fortaleza,CE,26.04458,23.978,28.1837
2304400,7/29/02,312.353,Fortaleza,CE,26.5492,24.3316,29.26318
2304400,7/30/02,312.353,Fortaleza,CE,25.78893,24.4648,27.2375
2304400,7/31/02,312.353,Fortaleza,CE,26.00628,23.89208,28.5062
2304400,8/1/02,312.353,Fortaleza,CE,26.01995,24.14858,27.95962
2304400,8/2/02,312.353,Fortaleza,CE,26.13104,24.44488,28.60455
2304400,8/3/02,312.353,Fortaleza,CE,26.53454,24.83083,29.4325
2304400,8/4/02,312.353,Fortaleza,CE,26.4358,24.44863,29.31545
2304400,8/5/02,312.353,Fortaleza,CE,26.07653,23.9257,28.87222
2304400,8/6/02,312.353,Fortaleza,CE,26.12353,24.74246,28.6282
2304400,8/7/02,312.353,Fortaleza,CE,26.28088,24.38638,29.19595
2304400,8/8/02,312.353,Fortaleza,CE,26.6225,23.9581,30.3401
2304400,8/9/02,312.353,Fortaleza,CE,26.82745,25.16326,30.29156
2304400,8/10/02,312.353,Fortaleza,CE,26.6133,24.044,29.9766
2304400,8/11/02,312.353,Fortaleza,CE,26.41033,24.2793,29.40136
2304400,8/12/02,312.353,Fortaleza,CE,26.2701,24.3291,28.47756
2304400,8/13/02,312.353,Fortaleza,CE,26.1367,24.31042,28.40286
2304400,8/14/02,312.353,Fortaleza,CE,26.38964,24.2606,29.4051
2304400,8/15/02,312.353,Fortaleza,CE,26.31527,24.1498,28.8324
2304400,8/16/02,312.353,Fortaleza,CE,26.57238,24.03155,30.1845
2304400,8/17/02,312.353,Fortaleza,CE,26.60595,24.62045,29.2806
2304400,8/18/02,312.353,Fortaleza,CE,25.96807,24.55444,27.88366
2304400,8/19/02,312.353,Fortaleza,CE,26.7005,23.97177,30.31274
2304400,8/20/02,312.353,Fortaleza,CE,26.8622,24.42248,29.64416
2304400,8/21/02,312.353,Fortaleza,CE,26.5495,24.74493,29.17104
2304400,8/22/02,312.353,Fortaleza,CE,26.36965,23.7539,29.36526
2304400,8/23/02,312.353,Fortaleza,CE,26.49026,23.7153,29.0988
2304400,8/24/02,312.353,Fortaleza,CE,26.7377,23.8734,30.76467
2304400,8/25/02,312.353,Fortaleza,CE,26.40493,23.25338,29.84957
2304400,8/26/02,312.353,Fortaleza,CE,26.8275,24.09377,30.78585
2304400,8/27/02,312.353,Fortaleza,CE,26.78185,24.47103,30.46212
2304400,8/28/02,312.353,Fortaleza,CE,27.0461,24.31042,31.15063
2304400,8/29/02,312.353,Fortaleza,CE,26.8821,24.603,29.9766
2304400,8/30/02,312.353,Fortaleza,CE,26.55755,24.2544,29.79855
2304400,8/31/02,312.353,Fortaleza,CE,26.76068,24.77606,29.92178
2304400,9/1/02,312.353,Fortaleza,CE,26.51165,24.94787,28.63317
2304400,9/2/02,312.353,Fortaleza,CE,26.5514,24.82836,29.20962
2304400,9/3/02,312.353,Fortaleza,CE,26.35275,25.1259,27.93722
2304400,9/4/02,312.353,Fortaleza,CE,26.4774,24.7885,28.75768
2304400,9/5/02,312.353,Fortaleza,CE,26.2658,24.54324,29.03036
2304400,9/6/02,312.353,Fortaleza,CE,26.24645,24.45983,28.80874
2304400,9/7/02,312.353,Fortaleza,CE,26.49404,24.6167,29.86202
2304400,9/8/02,312.353,Fortaleza,CE,26.75897,24.9952,29.8782
2304400,9/9/02,312.353,Fortaleza,CE,26.60635,25.11968,29.4213
2304400,9/10/02,312.353,Fortaleza,CE,26.56228,24.54324,28.9544
2304400,9/11/02,312.353,Fortaleza,CE,26.747,24.42996,29.9529
2304400,9/12/02,312.353,Fortaleza,CE,26.84225,24.32537,30.4335
2304400,9/13/02,312.353,Fortaleza,CE,26.6292,24.61047,29.49224
2304400,9/14/02,312.353,Fortaleza,CE,26.51568,25.1446,29.31796
2304400,9/15/02,312.353,Fortaleza,CE,26.26226,25.24172,27.58984
2304400,9/16/02,312.353,Fortaleza,CE,26.35705,24.48474,27.87246
2304400,9/17/02,312.353,Fortaleza,CE,26.58346,24.8271,29.32418
2304400,9/18/02,312.353,Fortaleza,CE,26.6019,24.5507,29.05026
2304400,9/19/02,312.353,Fortaleza,CE,27.08447,24.32662,31.20916
2304400,9/20/02,312.353,Fortaleza,CE,26.84902,24.6055,30.5804
2304400,9/21/02,312.353,Fortaleza,CE,26.51995,24.9566,28.6506
2304400,9/22/02,312.353,Fortaleza,CE,26.63342,24.93792,28.63317
2304400,9/23/02,312.353,Fortaleza,CE,26.40685,24.9342,28.37173
2304400,9/24/02,312.353,Fortaleza,CE,26.606,25.233,28.62945
2304400,9/25/02,312.353,Fortaleza,CE,26.50662,24.66525,29.34036
2304400,9/26/02,312.353,Fortaleza,CE,26.49172,24.54946,28.9768
2304400,9/27/02,312.353,Fortaleza,CE,26.56082,25.03256,29.16357
2304400,9/28/02,312.353,Fortaleza,CE,26.5387,24.93667,28.79128
2304400,9/29/02,312.353,Fortaleza,CE,26.31738,24.87692,28.5236
2304400,9/30/02,312.353,Fortaleza,CE,26.55743,24.96032,29.06893
2304400,10/1/02,312.353,Fortaleza,CE,26.68572,24.8744,29.48852
2304400,10/2/02,312.353,Fortaleza,CE,26.6706,25.01263,28.30947
2304400,10/3/02,312.353,Fortaleza,CE,26.75158,25.10226,28.72033
2304400,10/4/02,312.353,Fortaleza,CE,26.57073,24.98773,29.242
2304400,10/5/02,312.353,Fortaleza,CE,26.60235,25.22802,28.87844
2304400,10/6/02,312.353,Fortaleza,CE,26.54754,24.96407,28.16503
2304400,10/7/02,312.353,Fortaleza,CE,26.46514,24.96905,28.60827
2304400,10/8/02,312.353,Fortaleza,CE,26.11962,24.26187,28.72158
2304400,10/9/02,312.353,Fortaleza,CE,26.6795,24.88064,29.17477
2304400,10/10/02,312.353,Fortaleza,CE,26.83907,24.77233,30.08615
2304400,10/11/02,312.353,Fortaleza,CE,27.05343,25.19314,30.6414
2304400,10/12/02,312.353,Fortaleza,CE,26.76043,25.18817,29.4711
2304400,10/13/02,312.353,Fortaleza,CE,26.40316,24.82586,28.2933
2304400,10/14/02,312.353,Fortaleza,CE,26.6235,25.02258,29.12
2304400,10/15/02,312.353,Fortaleza,CE,26.90368,25.13464,29.7114
2304400,10/16/02,312.353,Fortaleza,CE,26.75045,25.1247,29.20962
2304400,10/17/02,312.353,Fortaleza,CE,26.94882,25.32015,29.38394
2304400,10/18/02,312.353,Fortaleza,CE,27.09216,25.57165,29.45864
2304400,10/19/02,312.353,Fortaleza,CE,27.21386,25.61147,29.989
2304400,10/20/02,312.353,Fortaleza,CE,26.85812,24.80096,29.16357
2304400,10/21/02,312.353,Fortaleza,CE,26.91808,24.98522,29.5819
2304400,10/22/02,312.353,Fortaleza,CE,27.35528,25.70736,29.75497
2304400,10/23/02,312.353,Fortaleza,CE,27.04565,25.58535,29.30676
2304400,10/24/02,312.353,Fortaleza,CE,27.16207,25.33508,29.70266
2304400,10/25/02,312.353,Fortaleza,CE,26.9049,25.22802,29.68148
2304400,10/26/02,312.353,Fortaleza,CE,26.89507,25.36123,29.19717
2304400,10/27/02,312.353,Fortaleza,CE,27.20745,25.78704,29.4848
2304400,10/28/02,312.353,Fortaleza,CE,26.96105,25.28777,29.37023
2304400,10/29/02,312.353,Fortaleza,CE,26.87618,25.3413,29.12124
2304400,10/30/02,312.353,Fortaleza,CE,26.90167,25.02755,29.22085
2304400,10/31/02,312.353,Fortaleza,CE,26.8074,25.1608,28.88345
2304400,11/1/02,312.353,Fortaleza,CE,26.88128,25.5231,28.56347
2304400,11/2/02,312.353,Fortaleza,CE,26.92928,25.18942,29.1262
2304400,11/3/02,312.353,Fortaleza,CE,26.73263,25.07736,28.8473
2304400,11/4/02,312.353,Fortaleza,CE,26.5089,24.2295,28.66305
2304400,11/5/02,312.353,Fortaleza,CE,26.86126,25.16326,29.2943
2304400,11/6/02,312.353,Fortaleza,CE,26.83795,25.24795,28.90087
2304400,11/7/02,312.353,Fortaleza,CE,27.01745,25.43096,29.3964
2304400,11/8/02,312.353,Fortaleza,CE,27.12695,25.26785,29.5072
2304400,11/9/02,312.353,Fortaleza,CE,26.86385,25.02258,29.44122
2304400,11/10/02,312.353,Fortaleza,CE,27.1233,25.477,29.51092
2304400,11/11/02,312.353,Fortaleza,CE,27.18698,25.49944,29.98528
2304400,11/12/02,312.353,Fortaleza,CE,26.9775,25.67996,28.81497
2304400,11/13/02,312.353,Fortaleza,CE,26.9866,25.45587,29.435
2304400,11/14/02,312.353,Fortaleza,CE,27.0206,25.58285,29.3889
2304400,11/15/02,312.353,Fortaleza,CE,27.23055,25.49197,30.37124
2304400,11/16/02,312.353,Fortaleza,CE,27.23815,25.65756,29.77987
2304400,11/17/02,312.353,Fortaleza,CE,27.04662,25.35998,28.9793
2304400,11/18/02,312.353,Fortaleza,CE,26.98043,25.4073,29.27438
2304400,11/19/02,312.353,Fortaleza,CE,27.08996,25.59158,29.32665
2304400,11/20/02,312.353,Fortaleza,CE,27.13537,25.62518,29.24075
2304400,11/21/02,312.353,Fortaleza,CE,27.1049,25.64883,29.22708
2304400,11/22/02,312.353,Fortaleza,CE,27.13174,25.50067,28.7714
2304400,11/23/02,312.353,Fortaleza,CE,27.20458,25.21432,30.15087
2304400,11/24/02,312.353,Fortaleza,CE,26.85827,24.9454,28.87597
2304400,11/25/02,312.353,Fortaleza,CE,26.72375,25.19937,28.5286
2304400,11/26/02,312.353,Fortaleza,CE,27.22973,25.51562,29.867
2304400,11/27/02,312.353,Fortaleza,CE,26.96185,25.36996,29.57318
2304400,11/28/02,312.353,Fortaleza,CE,27.35644,25.7534,30.03634
2304400,11/29/02,312.353,Fortaleza,CE,27.32592,25.8468,29.6566
2304400,11/30/02,312.353,Fortaleza,CE,27.02972,25.21307,29.06893
2304400,12/1/02,312.353,Fortaleza,CE,27.14782,25.55422,30.0575
2304400,12/2/02,312.353,Fortaleza,CE,27.10854,25.82562,29.05898
2304400,12/3/02,312.353,Fortaleza,CE,27.3048,25.66503,29.31918
2304400,12/4/02,312.353,Fortaleza,CE,27.40594,25.7671,30.1185
2304400,12/5/02,312.353,Fortaleza,CE,27.6383,25.94265,29.97158
2304400,12/6/02,312.353,Fortaleza,CE,27.40383,25.69613,29.7226
2304400,12/7/02,312.353,Fortaleza,CE,27.3015,25.7447,29.4574
2304400,12/8/02,312.353,Fortaleza,CE,27.15472,25.3301,29.57815
2304400,12/9/02,312.353,Fortaleza,CE,27.0777,24.87692,28.98678
2304400,12/10/02,312.353,Fortaleza,CE,26.98873,25.04998,29.3852
2304400,12/11/02,312.353,Fortaleza,CE,27.51434,25.66876,29.84088
2304400,12/12/02,312.353,Fortaleza,CE,27.47006,25.7634,30.05874
2304400,12/13/02,312.353,Fortaleza,CE,27.68694,26.24645,29.83587
2304400,12/14/02,312.353,Fortaleza,CE,27.561,25.94888,29.928
2304400,12/15/02,312.353,Fortaleza,CE,27.11376,25.172,28.90334
2304400,12/16/02,312.353,Fortaleza,CE,27.4535,25.4322,29.79977
2304400,12/17/02,312.353,Fortaleza,CE,27.6993,26.22155,29.57318
2304400,12/18/02,312.353,Fortaleza,CE,27.61773,25.87045,29.95416
2304400,12/19/02,312.353,Fortaleza,CE,27.79788,26.14312,30.13345
2304400,12/20/02,312.353,Fortaleza,CE,27.76397,26.19167,29.85208
2304400,12/21/02,312.353,Fortaleza,CE,27.7924,26.11822,30.16085
2304400,12/22/02,312.353,Fortaleza,CE,27.3908,26.13067,28.97555
2304400,12/23/02,312.353,Fortaleza,CE,27.37487,24.87567,30.18698
