AREA_KM2,CD_MUN,SIGLA,time,NM_MUN,t2m,t2m_min,t2m_max
1200.329,3304557,RJ,11/13/01,Rio de Janeiro,22.36608,21.48785,23.4454
1200.329,3304557,RJ,11/14/01,Rio de Janeiro,23.14578,20.89434,26.48522
1200.329,3304557,RJ,11/15/01,Rio de Janeiro,25.17315,21.83822,29.95397
1200.329,3304557,RJ,11/16/01,Rio de Janeiro,23.99893,22.2958,25.99023
1200.329,3304557,RJ,11/17/01,Rio de Janeiro,23.65536,22.39932,25.5638
1200.329,3304557,RJ,11/18/01,Rio de Janeiro,22.59176,21.38186,24.27456
1200.329,3304557,RJ,11/19/01,Rio de Janeiro,23.4646,21.13998,25.82067
1200.329,3304557,RJ,11/20/01,Rio de Janeiro,24.1244,22.15865,26.25582
1200.329,3304557,RJ,11/21/01,Rio de Janeiro,24.79418,21.96664,27.77075
1200.329,3304557,RJ,11/22/01,Rio de Janeiro,26.03048,22.00405,30.54247
1200.329,3304557,RJ,11/23/01,Rio de Janeiro,26.43682,24.5526,29.01882
1200.329,3304557,RJ,11/24/01,Rio de Janeiro,26.77798,23.4479,31.5624
1200.329,3304557,RJ,11/25/01,Rio de Janeiro,25.84417,22.62,29.70583
1200.329,3304557,RJ,11/26/01,Rio de Janeiro,25.29562,22.327,28.47146
1200.329,3304557,RJ,11/27/01,Rio de Janeiro,26.64294,22.30953,31.46517
1200.329,3304557,RJ,11/28/01,Rio de Janeiro,25.6983,23.6973,27.8181
1200.329,3304557,RJ,11/29/01,Rio de Janeiro,24.28686,22.7534,27.44906
1200.329,3304557,RJ,11/30/01,Rio de Janeiro,25.38464,22.15243,28.64105
1200.329,3304557,RJ,12/1/01,Rio de Janeiro,24.9221,22.4205,27.26077
1200.329,3304557,RJ,12/2/01,Rio de Janeiro,23.2212,20.33453,26.09124
1200.329,3304557,RJ,12/3/01,Rio de Janeiro,23.20776,20.47915,26.0613
1200.329,3304557,RJ,12/4/01,Rio de Janeiro,23.8571,20.67864,27.51638
1200.329,3304557,RJ,12/5/01,Rio de Janeiro,24.6535,20.4355,29.0525
1200.329,3304557,RJ,12/6/01,Rio de Janeiro,26.27484,22.97784,29.15725
1200.329,3304557,RJ,12/7/01,Rio de Janeiro,27.09954,23.93417,31.34796
1200.329,3304557,RJ,12/8/01,Rio de Janeiro,26.24267,22.86562,30.5375
1200.329,3304557,RJ,12/9/01,Rio de Janeiro,26.47827,22.71975,30.94897
1200.329,3304557,RJ,12/10/01,Rio de Janeiro,24.9271,22.908,28.03506
1200.329,3304557,RJ,12/11/01,Rio de Janeiro,25.44512,22.16738,29.92156
1200.329,3304557,RJ,12/12/01,Rio de Janeiro,26.22427,22.716,30.10858
1200.329,3304557,RJ,12/13/01,Rio de Janeiro,26.12036,23.53268,30.04873
1200.329,3304557,RJ,12/14/01,Rio de Janeiro,24.5011,22.8307,26.2446
1200.329,3304557,RJ,12/15/01,Rio de Janeiro,24.36498,22.92422,25.57754
1200.329,3304557,RJ,12/16/01,Rio de Janeiro,23.28582,22.4679,24.9753
1200.329,3304557,RJ,12/17/01,Rio de Janeiro,24.11755,21.6138,27.55877
1200.329,3304557,RJ,12/18/01,Rio de Janeiro,25.61395,22.72347,29.73953
1200.329,3304557,RJ,12/19/01,Rio de Janeiro,26.18176,23.38555,28.6398
1200.329,3304557,RJ,12/20/01,Rio de Janeiro,25.95406,23.711,29.4627
1200.329,3304557,RJ,12/21/01,Rio de Janeiro,25.94708,23.8706,29.46395
1200.329,3304557,RJ,12/22/01,Rio de Janeiro,27.79757,25.3007,31.41403
1200.329,3304557,RJ,12/23/01,Rio de Janeiro,27.39453,22.94668,29.82055
1200.329,3304557,RJ,12/24/01,Rio de Janeiro,23.04608,22.07388,23.78454
1200.329,3304557,RJ,12/25/01,Rio de Janeiro,22.41183,21.08138,23.4666
1200.329,3304557,RJ,12/26/01,Rio de Janeiro,22.55917,21.55642,24.1661
1200.329,3304557,RJ,12/27/01,Rio de Janeiro,23.7105,21.67114,26.31567
1200.329,3304557,RJ,12/28/01,Rio de Janeiro,24.85412,22.70727,27.40292
1200.329,3304557,RJ,12/29/01,Rio de Janeiro,25.20886,23.31326,27.5862
1200.329,3304557,RJ,12/30/01,Rio de Janeiro,24.2116,22.44543,26.59622
1200.329,3304557,RJ,12/31/01,Rio de Janeiro,24.53646,22.53396,26.6386
