CD_MUN,NM_MUN,SIGLA,AREA_KM2,time,t2m,t2m_min,t2m_max
3304557,Rio de Janeiro,RJ,1200.329,11/7/00,22.56747,21.0292,23.6609
3304557,Rio de Janeiro,RJ,1200.329,11/8/00,22.66317,20.38302,25.28063
3304557,Rio de Janeiro,RJ,1200.329,11/9/00,23.39935,19.7609,27.56457
3304557,Rio de Janeiro,RJ,1200.329,11/10/00,24.35418,19.97628,29.17947
3304557,Rio de Janeiro,RJ,1200.329,11/11/00,23.70004,20.83187,26.69937
3304557,Rio de Janeiro,RJ,1200.329,11/12/00,25.26116,21.7127,29.49233
3304557,Rio de Janeiro,RJ,1200.329,11/13/00,26.67556,23.74877,31.4225
3304557,Rio de Janeiro,RJ,1200.329,11/14/00,24.00222,21.73556,25.8125
3304557,Rio de Janeiro,RJ,1200.329,11/15/00,22.09826,20.7416,23.7175
3304557,Rio de Janeiro,RJ,1200.329,11/16/00,22.91918,20.53704,25.2698
3304557,Rio de Janeiro,RJ,1200.329,11/17/00,23.34307,20.39865,25.80648
3304557,Rio de Janeiro,RJ,1200.329,11/18/00,22.66485,21.64892,23.62722
3304557,Rio de Janeiro,RJ,1200.329,11/19/00,23.11477,21.57913,25.06762
3304557,Rio de Janeiro,RJ,1200.329,11/20/00,24.8957,22.26144,28.656
3304557,Rio de Janeiro,RJ,1200.329,11/21/00,24.6232,22.65853,26.97613
3304557,Rio de Janeiro,RJ,1200.329,11/22/00,23.97875,22.13146,25.71023
3304557,Rio de Janeiro,RJ,1200.329,11/23/00,24.26794,22.12063,27.11572
3304557,Rio de Janeiro,RJ,1200.329,11/24/00,26.26324,23.26022,30.14333
3304557,Rio de Janeiro,RJ,1200.329,11/25/00,26.55392,23.1134,31.5308
3304557,Rio de Janeiro,RJ,1200.329,11/26/00,23.63244,22.85467,24.49365
3304557,Rio de Janeiro,RJ,1200.329,11/27/00,24.05493,22.4227,27.01824
3304557,Rio de Janeiro,RJ,1200.329,11/28/00,25.8559,22.71148,30.02664
3304557,Rio de Janeiro,RJ,1200.329,11/29/00,27.19128,24.5165,30.8425
3304557,Rio de Janeiro,RJ,1200.329,11/30/00,25.42697,23.58633,27.11694
3304557,Rio de Janeiro,RJ,1200.329,12/1/00,23.31365,22.18682,24.20724
3304557,Rio de Janeiro,RJ,1200.329,12/2/00,23.1164,21.08816,25.32153
3304557,Rio de Janeiro,RJ,1200.329,12/3/00,24.96783,21.27108,29.31783
3304557,Rio de Janeiro,RJ,1200.329,12/4/00,26.42315,23.62002,29.42254
3304557,Rio de Janeiro,RJ,1200.329,12/5/00,25.51956,23.03036,27.91717
3304557,Rio de Janeiro,RJ,1200.329,12/6/00,23.44937,21.9293,25.10735
3304557,Rio de Janeiro,RJ,1200.329,12/7/00,23.6549,21.33486,25.94967
3304557,Rio de Janeiro,RJ,1200.329,12/8/00,24.4798,21.1315,28.366
3304557,Rio de Janeiro,RJ,1200.329,12/9/00,25.33926,20.87637,30.62588
3304557,Rio de Janeiro,RJ,1200.329,12/10/00,25.4959,23.1134,27.55737
3304557,Rio de Janeiro,RJ,1200.329,12/11/00,25.0393,22.85708,28.12414
3304557,Rio de Janeiro,RJ,1200.329,12/12/00,26.1386,21.97744,30.2324
3304557,Rio de Janeiro,RJ,1200.329,12/13/00,26.59472,23.05203,30.04827
3304557,Rio de Janeiro,RJ,1200.329,12/14/00,26.47805,23.52374,29.6969
3304557,Rio de Janeiro,RJ,1200.329,12/15/00,27.1655,23.26983,31.14935
3304557,Rio de Janeiro,RJ,1200.329,12/16/00,27.66345,24.194,31.03262
3304557,Rio de Janeiro,RJ,1200.329,12/17/00,23.44778,21.5009,27.42498
3304557,Rio de Janeiro,RJ,1200.329,12/18/00,21.57528,20.95822,22.23016
3304557,Rio de Janeiro,RJ,1200.329,12/19/00,22.32784,21.25906,24.1218
3304557,Rio de Janeiro,RJ,1200.329,12/20/00,23.5158,21.47686,25.68374
3304557,Rio de Janeiro,RJ,1200.329,12/21/00,24.4591,21.69586,28.4021
3304557,Rio de Janeiro,RJ,1200.329,12/22/00,25.9912,21.76446,31.4165
3304557,Rio de Janeiro,RJ,1200.329,12/23/00,27.18426,24.5237,30.67523
3304557,Rio de Janeiro,RJ,1200.329,12/24/00,27.14776,24.02432,30.75463
3304557,Rio de Janeiro,RJ,1200.329,12/25/00,27.48596,24.14587,31.76425
3304557,Rio de Janeiro,RJ,1200.329,12/26/00,27.18008,24.89556,30.28655
3304557,Rio de Janeiro,RJ,1200.329,12/27/00,28.11288,25.49844,31.5645
3304557,Rio de Janeiro,RJ,1200.329,12/28/00,27.87435,25.50326,31.76183
3304557,Rio de Janeiro,RJ,1200.329,12/29/00,27.20086,25.07726,30.05428
3304557,Rio de Janeiro,RJ,1200.329,12/30/00,27.89367,25.2301,31.57293
3304557,Rio de Janeiro,RJ,1200.329,12/31/00,26.32113,24.4467,28.34677
3304557,Rio de Janeiro,RJ,1200.329,1/1/01,24.18176,23.09628,24.8469
3304557,Rio de Janeiro,RJ,1200.329,1/2/01,24.23962,22.20605,26.14483
3304557,Rio de Janeiro,RJ,1200.329,1/3/01,23.93163,22.88058,25.91668
3304557,Rio de Janeiro,RJ,1200.329,1/4/01,25.4638,22.9043,28.95275
3304557,Rio de Janeiro,RJ,1200.329,1/5/01,26.3614,23.08755,30.49386
3304557,Rio de Janeiro,RJ,1200.329,1/6/01,27.657,24.1162,32.55615
3304557,Rio de Janeiro,RJ,1200.329,1/7/01,28.263,25.13864,32.2494
3304557,Rio de Janeiro,RJ,1200.329,1/8/01,28.31518,24.48654,32.50753
3304557,Rio de Janeiro,RJ,1200.329,1/9/01,27.54577,25.04138,31.19708
3304557,Rio de Janeiro,RJ,1200.329,1/10/01,27.76492,24.30575,32.4963
3304557,Rio de Janeiro,RJ,1200.329,1/11/01,28.31826,24.60497,32.3766
3304557,Rio de Janeiro,RJ,1200.329,1/12/01,27.1557,25.04138,29.84426
3304557,Rio de Janeiro,RJ,1200.329,1/13/01,26.59402,23.312,30.23202
3304557,Rio de Janeiro,RJ,1200.329,1/14/01,26.41558,23.40176,29.97766
3304557,Rio de Janeiro,RJ,1200.329,1/15/01,26.25756,23.3544,29.36794
3304557,Rio de Janeiro,RJ,1200.329,1/16/01,26.9303,23.4055,30.8966
3304557,Rio de Janeiro,RJ,1200.329,1/17/01,26.8787,23.21475,30.69836
3304557,Rio de Janeiro,RJ,1200.329,1/18/01,27.636,24.06136,31.6734
3304557,Rio de Janeiro,RJ,1200.329,1/19/01,28.2022,24.40548,32.2407
3304557,Rio de Janeiro,RJ,1200.329,1/20/01,26.7288,24.74963,28.75576
3304557,Rio de Janeiro,RJ,1200.329,1/21/01,25.84948,23.48782,28.60363
3304557,Rio de Janeiro,RJ,1200.329,1/22/01,25.67492,23.49404,28.72332
3304557,Rio de Janeiro,RJ,1200.329,1/23/01,25.99728,23.61498,29.4353
3304557,Rio de Janeiro,RJ,1200.329,1/24/01,26.4312,23.88055,29.52133
3304557,Rio de Janeiro,RJ,1200.329,1/25/01,27.21288,24.51272,30.99883
3304557,Rio de Janeiro,RJ,1200.329,1/26/01,28.14196,25.02642,32.17712
3304557,Rio de Janeiro,RJ,1200.329,1/27/01,27.4106,25.12866,30.5774
3304557,Rio de Janeiro,RJ,1200.329,1/28/01,27.93405,25.20345,32.42898
3304557,Rio de Janeiro,RJ,1200.329,1/29/01,28.35763,25.06756,32.89904
3304557,Rio de Janeiro,RJ,1200.329,1/30/01,26.92047,25.0476,29.98266
3304557,Rio de Janeiro,RJ,1200.329,1/31/01,26.9315,24.65237,30.58737
3304557,Rio de Janeiro,RJ,1200.329,2/1/01,26.93606,24.42794,31.02377
3304557,Rio de Janeiro,RJ,1200.329,2/2/01,27.9865,25.1137,31.8155
3304557,Rio de Janeiro,RJ,1200.329,2/3/01,28.541,25.98776,31.53747
3304557,Rio de Janeiro,RJ,1200.329,2/4/01,28.20748,26.48275,30.5213
3304557,Rio de Janeiro,RJ,1200.329,2/5/01,27.2933,25.22964,30.41906
3304557,Rio de Janeiro,RJ,1200.329,2/6/01,27.77416,25.17977,31.4402
3304557,Rio de Janeiro,RJ,1200.329,2/7/01,26.7008,25.05758,29.80184
3304557,Rio de Janeiro,RJ,1200.329,2/8/01,26.776,24.90548,29.5288
3304557,Rio de Janeiro,RJ,1200.329,2/9/01,27.08282,24.85684,30.02877
3304557,Rio de Janeiro,RJ,1200.329,2/10/01,27.85958,25.2471,31.97137
3304557,Rio de Janeiro,RJ,1200.329,2/11/01,28.39102,25.44286,32.6559
3304557,Rio de Janeiro,RJ,1200.329,2/12/01,28.84417,26.7371,31.8704
3304557,Rio de Janeiro,RJ,1200.329,2/13/01,27.81582,25.50646,30.4415
3304557,Rio de Janeiro,RJ,1200.329,2/14/01,27.63372,24.49026,31.97762
3304557,Rio de Janeiro,RJ,1200.329,2/15/01,28.9309,25.782,33.62472
3304557,Rio de Janeiro,RJ,1200.329,2/16/01,28.5592,25.91915,31.9689
3304557,Rio de Janeiro,RJ,1200.329,2/17/01,27.2097,24.8631,30.14974
3304557,Rio de Janeiro,RJ,1200.329,2/18/01,27.95718,24.88427,32.2382
3304557,Rio de Janeiro,RJ,1200.329,2/19/01,28.0779,24.84936,31.61355
3304557,Rio de Janeiro,RJ,1200.329,2/20/01,27.67446,24.2808,31.25445
3304557,Rio de Janeiro,RJ,1200.329,2/21/01,27.30587,23.88806,30.62103
3304557,Rio de Janeiro,RJ,1200.329,2/22/01,27.29022,24.0626,30.15347
3304557,Rio de Janeiro,RJ,1200.329,2/23/01,27.87145,23.9242,31.83672
3304557,Rio de Janeiro,RJ,1200.329,2/24/01,27.89587,24.48403,31.2183
3304557,Rio de Janeiro,RJ,1200.329,2/25/01,27.97677,23.89678,31.2669
3304557,Rio de Janeiro,RJ,1200.329,2/26/01,27.34124,23.30825,30.58862
3304557,Rio de Janeiro,RJ,1200.329,2/27/01,27.05544,23.88055,29.93902
3304557,Rio de Janeiro,RJ,1200.329,2/28/01,25.74087,24.0863,27.8605
3304557,Rio de Janeiro,RJ,1200.329,3/1/01,25.85635,22.49905,29.20962
3304557,Rio de Janeiro,RJ,1200.329,3/2/01,26.12997,21.82824,29.39413
3304557,Rio de Janeiro,RJ,1200.329,3/3/01,26.3748,22.10378,30.48638
3304557,Rio de Janeiro,RJ,1200.329,3/4/01,26.50176,22.07137,30.68212
3304557,Rio de Janeiro,RJ,1200.329,3/5/01,27.1541,22.85192,31.1335
3304557,Rio de Janeiro,RJ,1200.329,3/6/01,27.37267,23.9803,32.14346
3304557,Rio de Janeiro,RJ,1200.329,3/7/01,28.3311,24.5551,32.7457
3304557,Rio de Janeiro,RJ,1200.329,3/8/01,26.88546,24.53018,29.5587
3304557,Rio de Janeiro,RJ,1200.329,3/9/01,26.39547,24.63116,29.34426
3304557,Rio de Janeiro,RJ,1200.329,3/10/01,25.93774,23.28207,30.90283
3304557,Rio de Janeiro,RJ,1200.329,3/11/01,25.09545,23.4853,27.3094
3304557,Rio de Janeiro,RJ,1200.329,3/12/01,25.33566,23.2272,28.27322
3304557,Rio de Janeiro,RJ,1200.329,3/13/01,26.636,22.80578,30.98388
3304557,Rio de Janeiro,RJ,1200.329,3/14/01,27.0629,23.15365,30.4315
3304557,Rio de Janeiro,RJ,1200.329,3/15/01,27.18694,22.96038,30.93774
3304557,Rio de Janeiro,RJ,1200.329,3/16/01,27.23968,23.19604,30.94772
3304557,Rio de Janeiro,RJ,1200.329,3/17/01,26.8288,23.44042,30.28066
3304557,Rio de Janeiro,RJ,1200.329,3/18/01,26.55496,24.1187,30.10485
3304557,Rio de Janeiro,RJ,1200.329,3/19/01,27.76437,24.38055,31.59857
3304557,Rio de Janeiro,RJ,1200.329,3/20/01,27.09896,24.50897,29.0438
3304557,Rio de Janeiro,RJ,1200.329,3/21/01,26.64803,23.99902,29.96145
3304557,Rio de Janeiro,RJ,1200.329,3/22/01,27.86633,23.96536,31.6659
3304557,Rio de Janeiro,RJ,1200.329,3/23/01,28.28613,24.49777,32.8841
3304557,Rio de Janeiro,RJ,1200.329,3/24/01,28.42108,24.61123,33.09106
3304557,Rio de Janeiro,RJ,1200.329,3/25/01,27.04876,24.11495,30.3829
3304557,Rio de Janeiro,RJ,1200.329,3/26/01,27.75573,23.65737,32.10604
3304557,Rio de Janeiro,RJ,1200.329,3/27/01,27.3261,24.69726,31.0936
3304557,Rio de Janeiro,RJ,1200.329,3/28/01,26.0535,23.68856,29.48516
3304557,Rio de Janeiro,RJ,1200.329,3/29/01,25.6565,23.84442,28.92034
3304557,Rio de Janeiro,RJ,1200.329,3/30/01,24.35296,23.6711,25.4042
3304557,Rio de Janeiro,RJ,1200.329,3/31/01,24.91015,23.0427,26.97152
3304557,Rio de Janeiro,RJ,1200.329,4/1/01,26.17996,22.93917,30.12356
3304557,Rio de Janeiro,RJ,1200.329,4/2/01,26.4653,23.3332,30.47515
3304557,Rio de Janeiro,RJ,1200.329,4/3/01,25.5849,23.4479,27.28073
3304557,Rio de Janeiro,RJ,1200.329,4/4/01,25.0993,22.24343,27.61736
3304557,Rio de Janeiro,RJ,1200.329,4/5/01,25.4382,22.16488,28.84927
3304557,Rio de Janeiro,RJ,1200.329,4/6/01,27.0465,23.2509,31.7669
3304557,Rio de Janeiro,RJ,1200.329,4/7/01,26.6242,23.84564,28.43655
3304557,Rio de Janeiro,RJ,1200.329,4/8/01,25.08148,23.44915,27.2396
3304557,Rio de Janeiro,RJ,1200.329,4/9/01,25.0684,22.28832,28.09866
3304557,Rio de Janeiro,RJ,1200.329,4/10/01,26.37805,22.6811,30.77813
3304557,Rio de Janeiro,RJ,1200.329,4/11/01,26.57247,24.5077,28.37545
3304557,Rio de Janeiro,RJ,1200.329,4/12/01,24.89013,23.4342,26.36303
3304557,Rio de Janeiro,RJ,1200.329,4/13/01,23.82812,21.50656,25.92913
3304557,Rio de Janeiro,RJ,1200.329,4/14/01,23.64492,19.73354,26.60244
3304557,Rio de Janeiro,RJ,1200.329,4/15/01,23.74478,20.8669,26.42663
3304557,Rio de Janeiro,RJ,1200.329,4/16/01,24.00448,21.44296,26.378
3304557,Rio de Janeiro,RJ,1200.329,4/17/01,24.3577,21.06268,26.64608
3304557,Rio de Janeiro,RJ,1200.329,4/18/01,23.89126,20.81704,25.81942
3304557,Rio de Janeiro,RJ,1200.329,4/19/01,24.5697,21.06017,28.64977
3304557,Rio de Janeiro,RJ,1200.329,4/20/01,25.7367,21.51904,31.03124
3304557,Rio de Janeiro,RJ,1200.329,4/21/01,26.60873,22.1736,31.72823
3304557,Rio de Janeiro,RJ,1200.329,4/22/01,26.70257,22.6387,31.1759
3304557,Rio de Janeiro,RJ,1200.329,4/23/01,27.3747,23.46038,31.439
3304557,Rio de Janeiro,RJ,1200.329,4/24/01,27.27493,23.16363,31.9377
3304557,Rio de Janeiro,RJ,1200.329,4/25/01,26.89724,23.09506,29.80184
3304557,Rio de Janeiro,RJ,1200.329,4/26/01,25.66912,22.07137,29.71707
3304557,Rio de Janeiro,RJ,1200.329,4/27/01,25.83746,21.85067,30.67465
3304557,Rio de Janeiro,RJ,1200.329,4/28/01,26.37182,21.78585,30.99633
3304557,Rio de Janeiro,RJ,1200.329,4/29/01,26.59582,22.36938,30.51382
3304557,Rio de Janeiro,RJ,1200.329,4/30/01,25.66296,22.59133,28.4428
3304557,Rio de Janeiro,RJ,1200.329,5/1/01,25.66992,21.68734,29.25448
3304557,Rio de Janeiro,RJ,1200.329,5/2/01,26.6211,22.52026,31.31054
3304557,Rio de Janeiro,RJ,1200.329,5/3/01,26.6681,22.61627,30.69836
3304557,Rio de Janeiro,RJ,1200.329,5/4/01,25.77535,21.8619,29.8081
3304557,Rio de Janeiro,RJ,1200.329,5/5/01,22.2143,19.8657,25.186
3304557,Rio de Janeiro,RJ,1200.329,5/6/01,21.6377,18.93057,24.5526
3304557,Rio de Janeiro,RJ,1200.329,5/7/01,21.93505,19.81707,23.94415
3304557,Rio de Janeiro,RJ,1200.329,5/8/01,21.98947,19.7011,24.52395
3304557,Rio de Janeiro,RJ,1200.329,5/9/01,21.6305,18.21862,25.1137
3304557,Rio de Janeiro,RJ,1200.329,5/10/01,23.643,18.953,28.4989
3304557,Rio de Janeiro,RJ,1200.329,5/11/01,23.8658,20.84323,27.62362
3304557,Rio de Janeiro,RJ,1200.329,5/12/01,22.84057,22.09506,23.81072
3304557,Rio de Janeiro,RJ,1200.329,5/13/01,21.7464,20.62377,22.88308
3304557,Rio de Janeiro,RJ,1200.329,5/14/01,20.6185,19.79464,21.41677
3304557,Rio de Janeiro,RJ,1200.329,5/15/01,20.37023,19.06646,21.72476
3304557,Rio de Janeiro,RJ,1200.329,5/16/01,20.55282,19.91683,21.41305
3304557,Rio de Janeiro,RJ,1200.329,5/17/01,22.33853,19.46423,27.07998
3304557,Rio de Janeiro,RJ,1200.329,5/18/01,22.07202,19.10012,25.01022
3304557,Rio de Janeiro,RJ,1200.329,5/19/01,21.24563,19.6101,23.11624
3304557,Rio de Janeiro,RJ,1200.329,5/20/01,21.30377,19.04528,23.8332
3304557,Rio de Janeiro,RJ,1200.329,5/21/01,21.71935,17.93307,25.58874
3304557,Rio de Janeiro,RJ,1200.329,5/22/01,21.65695,16.9306,26.83935
3304557,Rio de Janeiro,RJ,1200.329,5/23/01,21.92803,18.94677,25.05633
3304557,Rio de Janeiro,RJ,1200.329,5/24/01,21.44918,20.12255,23.25463
3304557,Rio de Janeiro,RJ,1200.329,5/25/01,21.08386,19.73852,22.7135
3304557,Rio de Janeiro,RJ,1200.329,5/26/01,21.98718,18.54153,25.56255
3304557,Rio de Janeiro,RJ,1200.329,5/27/01,22.3347,19.0677,25.6723
3304557,Rio de Janeiro,RJ,1200.329,5/28/01,23.6693,20.83825,27.85055
3304557,Rio de Janeiro,RJ,1200.329,5/29/01,23.7534,19.847,28.46523
3304557,Rio de Janeiro,RJ,1200.329,5/30/01,23.3822,21.27215,25.89797
3304557,Rio de Janeiro,RJ,1200.329,5/31/01,22.7323,20.31954,25.67727
3304557,Rio de Janeiro,RJ,1200.329,6/1/01,23.26946,20.43926,27.17974
3304557,Rio de Janeiro,RJ,1200.329,6/2/01,23.23943,19.57144,27.32687
3304557,Rio de Janeiro,RJ,1200.329,6/3/01,23.422,19.4979,27.12737
3304557,Rio de Janeiro,RJ,1200.329,6/4/01,23.8784,20.71606,27.30193
3304557,Rio de Janeiro,RJ,1200.329,6/5/01,23.34478,19.4879,27.3867
3304557,Rio de Janeiro,RJ,1200.329,6/6/01,23.85296,19.76968,29.13107
3304557,Rio de Janeiro,RJ,1200.329,6/7/01,23.24517,20.0764,27.13235
3304557,Rio de Janeiro,RJ,1200.329,6/8/01,22.93435,20.8794,26.0264
3304557,Rio de Janeiro,RJ,1200.329,6/9/01,22.80963,19.21484,27.16726
3304557,Rio de Janeiro,RJ,1200.329,6/10/01,22.64834,19.34203,25.92666
3304557,Rio de Janeiro,RJ,1200.329,6/11/01,22.03427,19.655,24.65734
3304557,Rio de Janeiro,RJ,1200.329,6/12/01,22.05386,18.93057,24.85934
3304557,Rio de Janeiro,RJ,1200.329,6/13/01,22.05605,18.2872,26.3543
3304557,Rio de Janeiro,RJ,1200.329,6/14/01,22.23266,18.3196,27.21588
3304557,Rio de Janeiro,RJ,1200.329,6/15/01,22.86962,18.39318,28.04504
3304557,Rio de Janeiro,RJ,1200.329,6/16/01,24.08355,19.64,29.25326
3304557,Rio de Janeiro,RJ,1200.329,6/17/01,23.9361,19.2909,28.84304
3304557,Rio de Janeiro,RJ,1200.329,6/18/01,21.6854,20.0652,23.59628
3304557,Rio de Janeiro,RJ,1200.329,6/19/01,21.3282,19.52532,24.37557
3304557,Rio de Janeiro,RJ,1200.329,6/20/01,22.06252,19.11385,26.63235
3304557,Rio de Janeiro,RJ,1200.329,6/21/01,20.04153,18.17996,21.34573
3304557,Rio de Janeiro,RJ,1200.329,6/22/01,19.04858,16.32714,22.33944
3304557,Rio de Janeiro,RJ,1200.329,6/23/01,19.84332,16.09896,24.0227
3304557,Rio de Janeiro,RJ,1200.329,6/24/01,21.25173,18.2398,25.0339
3304557,Rio de Janeiro,RJ,1200.329,6/25/01,22.46502,18.89816,26.12863
3304557,Rio de Janeiro,RJ,1200.329,6/26/01,22.52807,18.28594,28.33056
3304557,Rio de Janeiro,RJ,1200.329,6/27/01,20.0531,17.94805,22.2634
3304557,Rio de Janeiro,RJ,1200.329,6/28/01,18.6377,15.89947,21.14123
3304557,Rio de Janeiro,RJ,1200.329,6/29/01,19.6343,17.60516,22.3781
