CD_MUN,time,AREA_KM2,NM_MUN,SIGLA,t2m,t2m_min,t2m_max
3304557,2/3/02,1200.329,Rio de Janeiro,RJ,23.4524,21.8988,24.60674
3304557,2/4/02,1200.329,Rio de Janeiro,RJ,23.41766,21.27004,25.79452
3304557,2/5/02,1200.329,Rio de Janeiro,RJ,24.6473,21.13683,28.68795
3304557,2/6/02,1200.329,Rio de Janeiro,RJ,25.41696,22.78402,29.2694
3304557,2/7/02,1200.329,Rio de Janeiro,RJ,25.89495,23.2708,28.86352
3304557,2/8/02,1200.329,Rio de Janeiro,RJ,27.36813,25.1508,30.28784
3304557,2/9/02,1200.329,Rio de Janeiro,RJ,26.38342,24.68517,28.40533
3304557,2/10/02,1200.329,Rio de Janeiro,RJ,26.07095,24.1249,29.28558
3304557,2/11/02,1200.329,Rio de Janeiro,RJ,27.25814,24.54946,31.0473
3304557,2/12/02,1200.329,Rio de Janeiro,RJ,27.05914,23.91824,30.21438
3304557,2/13/02,1200.329,Rio de Janeiro,RJ,26.3407,22.59228,30.49325
3304557,2/14/02,1200.329,Rio de Janeiro,RJ,26.50836,23.65927,30.83938
3304557,2/15/02,1200.329,Rio de Janeiro,RJ,26.19653,24.07137,29.50344
3304557,2/16/02,1200.329,Rio de Janeiro,RJ,25.54318,23.39782,27.677
3304557,2/17/02,1200.329,Rio de Janeiro,RJ,24.34655,22.89608,25.75216
3304557,2/18/02,1200.329,Rio de Janeiro,RJ,24.67294,22.85748,26.4855
3304557,2/19/02,1200.329,Rio de Janeiro,RJ,24.52227,22.4192,26.21533
3304557,2/20/02,1200.329,Rio de Janeiro,RJ,24.6784,22.8251,26.66104
3304557,2/21/02,1200.329,Rio de Janeiro,RJ,25.8282,23.6207,28.6282
3304557,2/22/02,1200.329,Rio de Janeiro,RJ,27.60305,25.35873,30.9365
3304557,2/23/02,1200.329,Rio de Janeiro,RJ,26.2799,25.16702,27.01464
3304557,2/24/02,1200.329,Rio de Janeiro,RJ,25.42663,24.01534,27.14413
3304557,2/25/02,1200.329,Rio de Janeiro,RJ,24.00085,22.27978,26.3174
3304557,2/26/02,1200.329,Rio de Janeiro,RJ,24.98477,22.37814,27.5438
3304557,2/27/02,1200.329,Rio de Janeiro,RJ,25.59146,23.5609,27.45165
3304557,2/28/02,1200.329,Rio de Janeiro,RJ,25.73724,23.38662,28.617
3304557,3/1/02,1200.329,Rio de Janeiro,RJ,26.868,23.75762,31.06472
3304557,3/2/02,1200.329,Rio de Janeiro,RJ,26.43673,23.56216,28.96435
3304557,3/3/02,1200.329,Rio de Janeiro,RJ,25.8955,23.96804,28.6257
3304557,3/4/02,1200.329,Rio de Janeiro,RJ,26.34344,23.40652,29.90933
3304557,3/5/02,1200.329,Rio de Janeiro,RJ,26.69744,23.19488,30.70242
3304557,3/6/02,1200.329,Rio de Janeiro,RJ,27.51043,23.9556,32.62103
3304557,3/7/02,1200.329,Rio de Janeiro,RJ,27.87603,24.07885,32.23507
3304557,3/8/02,1200.329,Rio de Janeiro,RJ,28.51748,24.8097,32.3633
3304557,3/9/02,1200.329,Rio de Janeiro,RJ,28.15753,24.52084,31.66732
3304557,3/10/02,1200.329,Rio de Janeiro,RJ,28.10766,24.57437,31.0834
3304557,3/11/02,1200.329,Rio de Janeiro,RJ,27.5429,23.56838,30.94396
3304557,3/12/02,1200.329,Rio de Janeiro,RJ,28.28866,24.044,32.60858
3304557,3/13/02,1200.329,Rio de Janeiro,RJ,28.8029,25.30148,31.82543
3304557,3/14/02,1200.329,Rio de Janeiro,RJ,28.4791,25.56915,32.41683
3304557,3/15/02,1200.329,Rio de Janeiro,RJ,27.5963,25.0064,31.46935
3304557,3/16/02,1200.329,Rio de Janeiro,RJ,27.4275,24.57437,30.7933
3304557,3/17/02,1200.329,Rio de Janeiro,RJ,27.92913,24.25192,32.53137
3304557,3/18/02,1200.329,Rio de Janeiro,RJ,28.48632,24.92175,32.10183
3304557,3/19/02,1200.329,Rio de Janeiro,RJ,28.4351,24.94042,32.64095
3304557,3/20/02,1200.329,Rio de Janeiro,RJ,29.23968,25.9078,34.23208
3304557,3/21/02,1200.329,Rio de Janeiro,RJ,25.64654,24.3291,28.2634
3304557,3/22/02,1200.329,Rio de Janeiro,RJ,24.64556,22.65203,26.4494
3304557,3/23/02,1200.329,Rio de Janeiro,RJ,25.54992,22.9907,28.95938
3304557,3/24/02,1200.329,Rio de Janeiro,RJ,26.73046,23.32186,30.77963
3304557,3/25/02,1200.329,Rio de Janeiro,RJ,26.72338,24.46356,30.6526
3304557,3/26/02,1200.329,Rio de Janeiro,RJ,25.84957,23.6045,28.75768
3304557,3/27/02,1200.329,Rio de Janeiro,RJ,26.30462,23.8012,28.93698
3304557,3/28/02,1200.329,Rio de Janeiro,RJ,26.59518,24.0664,29.93673
3304557,3/29/02,1200.329,Rio de Janeiro,RJ,27.41174,24.2021,31.2876
3304557,3/30/02,1200.329,Rio de Janeiro,RJ,27.29354,22.58978,32.11428
3304557,3/31/02,1200.329,Rio de Janeiro,RJ,27.71118,23.97054,32.35583
3304557,4/1/02,1200.329,Rio de Janeiro,RJ,28.0555,24.6167,32.24627
3304557,4/2/02,1200.329,Rio de Janeiro,RJ,27.75598,24.79348,31.9375
3304557,4/3/02,1200.329,Rio de Janeiro,RJ,26.2827,24.1635,29.42626
3304557,4/4/02,1200.329,Rio de Janeiro,RJ,25.3653,23.04672,28.30947
3304557,4/5/02,1200.329,Rio de Janeiro,RJ,24.75018,22.05068,27.4616
3304557,4/6/02,1200.329,Rio de Janeiro,RJ,24.68292,22.14904,27.51638
3304557,4/7/02,1200.329,Rio de Janeiro,RJ,25.02563,22.32086,28.27584
3304557,4/8/02,1200.329,Rio de Janeiro,RJ,24.12573,22.22375,26.8453
3304557,4/9/02,1200.329,Rio de Janeiro,RJ,24.34362,22.1117,27.36575
3304557,4/10/02,1200.329,Rio de Janeiro,RJ,24.86938,21.44186,28.27462
3304557,4/11/02,1200.329,Rio de Janeiro,RJ,25.80084,22.04943,30.14218
3304557,4/12/02,1200.329,Rio de Janeiro,RJ,26.462,23.45135,31.75323
3304557,4/13/02,1200.329,Rio de Janeiro,RJ,25.549,23.1849,28.4016
3304557,4/14/02,1200.329,Rio de Janeiro,RJ,24.958,23.82736,27.1603
3304557,4/15/02,1200.329,Rio de Janeiro,RJ,24.85656,22.60098,27.70812
3304557,4/16/02,1200.329,Rio de Janeiro,RJ,24.89724,21.595,28.51492
3304557,4/17/02,1200.329,Rio de Janeiro,RJ,25.7002,20.93887,30.6016
3304557,4/18/02,1200.329,Rio de Janeiro,RJ,26.69714,22.80145,32.00472
3304557,4/19/02,1200.329,Rio de Janeiro,RJ,25.68572,23.14633,29.5408
3304557,4/20/02,1200.329,Rio de Janeiro,RJ,26.67758,23.15255,31.24154
3304557,4/21/02,1200.329,Rio de Janeiro,RJ,26.50125,24.07635,28.82617
3304557,4/22/02,1200.329,Rio de Janeiro,RJ,25.0056,23.19363,27.35827
3304557,4/23/02,1200.329,Rio de Janeiro,RJ,25.90795,23.01434,29.69894
3304557,4/24/02,1200.329,Rio de Janeiro,RJ,26.01107,21.88137,31.04107
3304557,4/25/02,1200.329,Rio de Janeiro,RJ,26.88583,22.42172,32.60732
3304557,4/26/02,1200.329,Rio de Janeiro,RJ,26.89834,23.09652,31.72585
3304557,4/27/02,1200.329,Rio de Janeiro,RJ,25.5706,22.79272,30.78832
3304557,4/28/02,1200.329,Rio de Janeiro,RJ,23.93664,23.14257,24.76486
3304557,4/29/02,1200.329,Rio de Janeiro,RJ,25.505,22.9359,29.38394
3304557,4/30/02,1200.329,Rio de Janeiro,RJ,26.98428,22.0681,33.31075
3304557,5/1/02,1200.329,Rio de Janeiro,RJ,25.25378,23.31066,26.8092
3304557,5/2/02,1200.329,Rio de Janeiro,RJ,24.69128,23.13137,27.2649
3304557,5/3/02,1200.329,Rio de Janeiro,RJ,25.27282,23.5472,29.03658
3304557,5/4/02,1200.329,Rio de Janeiro,RJ,23.94546,23.09277,25.02258
3304557,5/5/02,1200.329,Rio de Janeiro,RJ,24.45623,21.61367,26.97106
3304557,5/6/02,1200.329,Rio de Janeiro,RJ,24.85977,22.4018,27.52136
3304557,5/7/02,1200.329,Rio de Janeiro,RJ,24.82586,23.04797,27.16155
3304557,5/8/02,1200.329,Rio de Janeiro,RJ,25.43316,22.1291,29.29928
3304557,5/9/02,1200.329,Rio de Janeiro,RJ,24.16766,22.6894,26.84408
3304557,5/10/02,1200.329,Rio de Janeiro,RJ,23.59176,21.92993,26.01238
3304557,5/11/02,1200.329,Rio de Janeiro,RJ,24.36038,21.65353,27.2823
3304557,5/12/02,1200.329,Rio de Janeiro,RJ,24.20156,21.64855,27.03704
3304557,5/13/02,1200.329,Rio de Janeiro,RJ,24.93154,21.24764,28.86724
3304557,5/14/02,1200.329,Rio de Janeiro,RJ,24.64877,20.54794,28.7502
3304557,5/15/02,1200.329,Rio de Janeiro,RJ,25.3244,21.76058,30.52688
3304557,5/16/02,1200.329,Rio de Janeiro,RJ,26.61025,22.30966,31.45193
3304557,5/17/02,1200.329,Rio de Janeiro,RJ,24.75546,22.91723,26.605
3304557,5/18/02,1200.329,Rio de Janeiro,RJ,24.34503,20.98867,28.3132
3304557,5/19/02,1200.329,Rio de Janeiro,RJ,25.02215,21.83654,29.4549
3304557,5/20/02,1200.329,Rio de Janeiro,RJ,25.29022,21.87887,29.29803
3304557,5/21/02,1200.329,Rio de Janeiro,RJ,25.83108,23.24716,29.7624
3304557,5/22/02,1200.329,Rio de Janeiro,RJ,21.50594,20.2018,23.86718
3304557,5/23/02,1200.329,Rio de Janeiro,RJ,21.32617,19.83203,22.89608
3304557,5/24/02,1200.329,Rio de Janeiro,RJ,21.11822,19.11242,23.475
3304557,5/25/02,1200.329,Rio de Janeiro,RJ,20.6189,18.1662,22.21255
3304557,5/26/02,1200.329,Rio de Janeiro,RJ,20.43783,17.0469,23.49243
3304557,5/27/02,1200.329,Rio de Janeiro,RJ,20.48284,16.64974,24.86074
3304557,5/28/02,1200.329,Rio de Janeiro,RJ,21.49377,17.93087,25.57787
3304557,5/29/02,1200.329,Rio de Janeiro,RJ,22.24548,18.94308,26.2925
3304557,5/30/02,1200.329,Rio de Janeiro,RJ,22.1779,18.21224,27.1628
3304557,5/31/02,1200.329,Rio de Janeiro,RJ,23.17376,19.4523,27.41802
3304557,6/1/02,1200.329,Rio de Janeiro,RJ,22.82937,20.92767,25.32263
3304557,6/2/02,1200.329,Rio de Janeiro,RJ,22.82214,20.0661,26.3311
3304557,6/3/02,1200.329,Rio de Janeiro,RJ,22.89193,19.51455,27.87994
3304557,6/4/02,1200.329,Rio de Janeiro,RJ,22.93792,19.66396,27.39312
3304557,6/5/02,1200.329,Rio de Janeiro,RJ,23.04922,19.25683,28.12396
3304557,6/6/02,1200.329,Rio de Janeiro,RJ,23.77822,20.22546,28.88467
3304557,6/7/02,1200.329,Rio de Janeiro,RJ,23.75396,19.48467,29.1947
3304557,6/8/02,1200.329,Rio de Janeiro,RJ,24.71823,20.49066,29.93798
3304557,6/9/02,1200.329,Rio de Janeiro,RJ,23.66586,20.03375,28.15383
3304557,6/10/02,1200.329,Rio de Janeiro,RJ,24.78814,21.28872,30.08364
3304557,6/11/02,1200.329,Rio de Janeiro,RJ,23.948,21.2215,27.30596
3304557,6/12/02,1200.329,Rio de Janeiro,RJ,24.70922,21.5153,30.05
3304557,6/13/02,1200.329,Rio de Janeiro,RJ,23.7434,21.47796,26.9835
3304557,6/14/02,1200.329,Rio de Janeiro,RJ,23.73834,20.77453,28.32192
3304557,6/15/02,1200.329,Rio de Janeiro,RJ,23.52508,22.13287,26.09457
3304557,6/16/02,1200.329,Rio de Janeiro,RJ,23.38,20.782,26.45312
3304557,6/17/02,1200.329,Rio de Janeiro,RJ,23.6668,21.14556,27.20638
3304557,6/18/02,1200.329,Rio de Janeiro,RJ,23.27563,19.13854,28.9656
3304557,6/19/02,1200.329,Rio de Janeiro,RJ,24.0542,20.7571,28.546
3304557,6/20/02,1200.329,Rio de Janeiro,RJ,22.68188,20.4782,25.53054
3304557,6/21/02,1200.329,Rio de Janeiro,RJ,23.094,19.6702,28.11773
3304557,6/22/02,1200.329,Rio de Janeiro,RJ,21.62814,20.44085,23.70907
3304557,6/23/02,1200.329,Rio de Janeiro,RJ,20.66076,19.9802,21.53152
3304557,6/24/02,1200.329,Rio de Janeiro,RJ,21.8023,19.87936,25.44964
3304557,6/25/02,1200.329,Rio de Janeiro,RJ,20.61938,19.72,21.50662
3304557,6/26/02,1200.329,Rio de Janeiro,RJ,20.26177,19.37512,21.11318
3304557,6/27/02,1200.329,Rio de Janeiro,RJ,21.31518,18.41894,24.79348
3304557,6/28/02,1200.329,Rio de Janeiro,RJ,21.5757,17.89352,26.02856
3304557,6/29/02,1200.329,Rio de Janeiro,RJ,22.21795,18.83352,26.84283
3304557,6/30/02,1200.329,Rio de Janeiro,RJ,22.87652,19.26678,28.06295
3304557,7/1/02,1200.329,Rio de Janeiro,RJ,22.53304,18.60943,27.55624
3304557,7/2/02,1200.329,Rio de Janeiro,RJ,21.72637,20.0051,24.3042
3304557,7/3/02,1200.329,Rio de Janeiro,RJ,21.86523,19.49963,25.111
3304557,7/4/02,1200.329,Rio de Janeiro,RJ,21.6513,18.58203,24.96655
3304557,7/5/02,1200.329,Rio de Janeiro,RJ,22.24996,19.6266,25.63638
3304557,7/6/02,1200.329,Rio de Janeiro,RJ,21.4555,17.5387,26.56393
3304557,7/7/02,1200.329,Rio de Janeiro,RJ,22.8894,18.51977,28.71285
3304557,7/8/02,1200.329,Rio de Janeiro,RJ,21.61108,18.81982,22.98696
3304557,7/9/02,1200.329,Rio de Janeiro,RJ,19.75872,17.48016,22.17022
3304557,7/10/02,1200.329,Rio de Janeiro,RJ,20.99075,18.7115,23.91076
3304557,7/11/02,1200.329,Rio de Janeiro,RJ,20.906,19.99886,22.23745
3304557,7/12/02,1200.329,Rio de Janeiro,RJ,19.48403,18.2994,21.4319
3304557,7/13/02,1200.329,Rio de Janeiro,RJ,19.54775,18.4239,20.69735
3304557,7/14/02,1200.329,Rio de Janeiro,RJ,18.86163,17.18508,20.99615
3304557,7/15/02,1200.329,Rio de Janeiro,RJ,19.63537,17.85992,21.79794
3304557,7/16/02,1200.329,Rio de Janeiro,RJ,20.88,17.89227,24.97653
3304557,7/17/02,1200.329,Rio de Janeiro,RJ,20.40252,18.7937,21.90127
3304557,7/18/02,1200.329,Rio de Janeiro,RJ,18.8898,17.01827,20.589
3304557,7/19/02,1200.329,Rio de Janeiro,RJ,19.42523,16.8178,23.04672
3304557,7/20/02,1200.329,Rio de Janeiro,RJ,20.14288,16.98092,24.79598
3304557,7/21/02,1200.329,Rio de Janeiro,RJ,20.6903,17.16268,24.60424
3304557,7/22/02,1200.329,Rio de Janeiro,RJ,21.75445,17.72793,26.26885
3304557,7/23/02,1200.329,Rio de Janeiro,RJ,22.87182,20.8318,26.57763
3304557,7/24/02,1200.329,Rio de Janeiro,RJ,21.62512,18.23092,24.9653
3304557,7/25/02,1200.329,Rio de Janeiro,RJ,21.49618,18.57208,26.56268
3304557,7/26/02,1200.329,Rio de Janeiro,RJ,20.6388,17.7927,24.07012
3304557,7/27/02,1200.329,Rio de Janeiro,RJ,22.1593,18.11514,28.0032
3304557,7/28/02,1200.329,Rio de Janeiro,RJ,21.095,18.75012,24.0552
3304557,7/29/02,1200.329,Rio de Janeiro,RJ,19.37716,17.55612,21.0559
3304557,7/30/02,1200.329,Rio de Janeiro,RJ,20.53726,16.66592,25.41476
3304557,7/31/02,1200.329,Rio de Janeiro,RJ,21.3393,16.6323,27.79278
3304557,8/1/02,1200.329,Rio de Janeiro,RJ,21.84326,19.3278,26.02484
3304557,8/2/02,1200.329,Rio de Janeiro,RJ,21.55987,20.41473,23.20236
3304557,8/3/02,1200.329,Rio de Janeiro,RJ,23.1864,19.9715,27.86498
3304557,8/4/02,1200.329,Rio de Janeiro,RJ,21.5451,20.03375,22.7056
3304557,8/5/02,1200.329,Rio de Janeiro,RJ,22.5417,19.339,27.36822
3304557,8/6/02,1200.329,Rio de Janeiro,RJ,22.19024,20.655,24.60674
3304557,8/7/02,1200.329,Rio de Janeiro,RJ,23.00054,20.47198,26.91253
3304557,8/8/02,1200.329,Rio de Janeiro,RJ,23.5056,21.19534,27.2898
3304557,8/9/02,1200.329,Rio de Janeiro,RJ,24.1013,19.39752,29.7089
3304557,8/10/02,1200.329,Rio de Janeiro,RJ,22.63378,20.06985,24.28304
3304557,8/11/02,1200.329,Rio de Janeiro,RJ,22.30175,19.8395,26.3809
3304557,8/12/02,1200.329,Rio de Janeiro,RJ,23.45214,19.40374,29.8222
3304557,8/13/02,1200.329,Rio de Janeiro,RJ,24.71734,19.87063,31.0585
3304557,8/14/02,1200.329,Rio de Janeiro,RJ,24.6753,20.99862,31.1357
3304557,8/15/02,1200.329,Rio de Janeiro,RJ,22.83715,21.85522,24.94665
3304557,8/16/02,1200.329,Rio de Janeiro,RJ,23.20007,21.39205,26.32488
3304557,8/17/02,1200.329,Rio de Janeiro,RJ,23.16314,19.45104,27.4006
3304557,8/18/02,1200.329,Rio de Janeiro,RJ,22.49432,18.76257,26.53903
3304557,8/19/02,1200.329,Rio de Janeiro,RJ,22.73818,19.13732,26.4992
3304557,8/20/02,1200.329,Rio de Janeiro,RJ,23.1346,18.15872,28.33065
3304557,8/21/02,1200.329,Rio de Janeiro,RJ,23.2757,17.7902,28.01937
3304557,8/22/02,1200.329,Rio de Janeiro,RJ,23.8407,19.6627,28.72405
3304557,8/23/02,1200.329,Rio de Janeiro,RJ,24.08795,20.1159,28.04553
3304557,8/24/02,1200.329,Rio de Janeiro,RJ,23.8465,19.3589,28.3904
3304557,8/25/02,1200.329,Rio de Janeiro,RJ,23.87817,19.7947,27.921
3304557,8/26/02,1200.329,Rio de Janeiro,RJ,23.1073,19.8806,26.7258
3304557,8/27/02,1200.329,Rio de Janeiro,RJ,22.134,18.7999,25.26287
3304557,8/28/02,1200.329,Rio de Janeiro,RJ,23.01986,19.16967,28.00692
3304557,8/29/02,1200.329,Rio de Janeiro,RJ,24.14337,19.25558,29.03158
3304557,8/30/02,1200.329,Rio de Janeiro,RJ,24.09246,22.39184,27.22628
3304557,8/31/02,1200.329,Rio de Janeiro,RJ,23.32562,20.7048,27.677
3304557,9/1/02,1200.329,Rio de Janeiro,RJ,20.03872,18.4239,21.41573
3304557,9/2/02,1200.329,Rio de Janeiro,RJ,17.9971,16.63976,19.16595
3304557,9/3/02,1200.329,Rio de Janeiro,RJ,18.15643,14.10986,22.59478
3304557,9/4/02,1200.329,Rio de Janeiro,RJ,19.79095,15.85912,23.60946
3304557,9/5/02,1200.329,Rio de Janeiro,RJ,22.04254,17.8437,27.6048
3304557,9/6/02,1200.329,Rio de Janeiro,RJ,24.7594,19.50085,30.91906
3304557,9/7/02,1200.329,Rio de Janeiro,RJ,23.50262,19.32903,26.3672
3304557,9/8/02,1200.329,Rio de Janeiro,RJ,19.14404,18.3268,19.74365
3304557,9/9/02,1200.329,Rio de Janeiro,RJ,20.61865,18.6343,23.5223
3304557,9/10/02,1200.329,Rio de Janeiro,RJ,20.75552,19.0128,23.2509
3304557,9/11/02,1200.329,Rio de Janeiro,RJ,21.79382,18.56832,25.3164
3304557,9/12/02,1200.329,Rio de Janeiro,RJ,22.22747,17.0967,27.40933
3304557,9/13/02,1200.329,Rio de Janeiro,RJ,23.3987,20.34997,27.52136
3304557,9/14/02,1200.329,Rio de Janeiro,RJ,22.7128,19.92294,27.9671
3304557,9/15/02,1200.329,Rio de Janeiro,RJ,21.16833,20.00884,23.44387
3304557,9/16/02,1200.329,Rio de Janeiro,RJ,22.02886,18.93063,26.29998
3304557,9/17/02,1200.329,Rio de Janeiro,RJ,23.1469,19.08502,28.30074
3304557,9/18/02,1200.329,Rio de Janeiro,RJ,23.32287,18.8746,28.08038
3304557,9/19/02,1200.329,Rio de Janeiro,RJ,24.07925,18.8248,29.12872
3304557,9/20/02,1200.329,Rio de Janeiro,RJ,24.84533,21.68215,29.85955
3304557,9/21/02,1200.329,Rio de Janeiro,RJ,20.68823,18.57705,22.911
3304557,9/22/02,1200.329,Rio de Janeiro,RJ,18.65185,18.14626,19.0203
3304557,9/23/02,1200.329,Rio de Janeiro,RJ,19.87878,18.4376,22.0868
3304557,9/24/02,1200.329,Rio de Janeiro,RJ,19.1768,17.39178,20.36367
3304557,9/25/02,1200.329,Rio de Janeiro,RJ,18.6841,17.4204,20.2043
3304557,9/26/02,1200.329,Rio de Janeiro,RJ,20.31524,17.16268,23.68667
3304557,9/27/02,1200.329,Rio de Janeiro,RJ,20.62063,17.88357,24.20086
3304557,9/28/02,1200.329,Rio de Janeiro,RJ,21.48766,18.6368,24.6329
3304557,9/29/02,1200.329,Rio de Janeiro,RJ,22.65164,17.75656,28.2385
3304557,9/30/02,1200.329,Rio de Janeiro,RJ,25.08892,19.7399,30.9975
3304557,10/1/02,1200.329,Rio de Janeiro,RJ,23.4418,20.85296,24.89932
3304557,10/2/02,1200.329,Rio de Janeiro,RJ,21.87017,20.51806,24.04522
3304557,10/3/02,1200.329,Rio de Janeiro,RJ,22.3024,19.6017,26.21658
3304557,10/4/02,1200.329,Rio de Janeiro,RJ,22.26083,18.9244,26.42074
3304557,10/5/02,1200.329,Rio de Janeiro,RJ,24.65518,20.274,29.43374
3304557,10/6/02,1200.329,Rio de Janeiro,RJ,24.46774,21.7656,28.2883
3304557,10/7/02,1200.329,Rio de Janeiro,RJ,26.53,21.67095,31.8329
3304557,10/8/02,1200.329,Rio de Janeiro,RJ,26.68804,23.32437,32.56002
3304557,10/9/02,1200.329,Rio de Janeiro,RJ,24.46777,21.91873,27.8986
3304557,10/10/02,1200.329,Rio de Janeiro,RJ,25.9379,21.87515,31.13445
3304557,10/11/02,1200.329,Rio de Janeiro,RJ,26.0672,21.34103,30.6078
3304557,10/12/02,1200.329,Rio de Janeiro,RJ,26.1604,21.92617,30.91284
3304557,10/13/02,1200.329,Rio de Janeiro,RJ,24.929,22.43664,28.81246
3304557,10/14/02,1200.329,Rio de Janeiro,RJ,25.19183,22.35198,27.94094
3304557,10/15/02,1200.329,Rio de Janeiro,RJ,26.664,21.37338,31.65737
3304557,10/16/02,1200.329,Rio de Janeiro,RJ,26.88296,22.18514,32.76296
3304557,10/17/02,1200.329,Rio de Janeiro,RJ,25.2805,22.64956,27.69692
3304557,10/18/02,1200.329,Rio de Janeiro,RJ,24.31866,23.14633,26.3784
3304557,10/19/02,1200.329,Rio de Janeiro,RJ,26.19393,22.11917,31.1581
3304557,10/20/02,1200.329,Rio de Janeiro,RJ,26.96154,22.0233,32.2002
3304557,10/21/02,1200.329,Rio de Janeiro,RJ,27.8901,24.45858,33.49877
3304557,10/22/02,1200.329,Rio de Janeiro,RJ,23.89837,21.53774,25.93768
3304557,10/23/02,1200.329,Rio de Janeiro,RJ,21.37454,20.0773,22.55493
3304557,10/24/02,1200.329,Rio de Janeiro,RJ,22.7392,20.57284,25.83932
3304557,10/25/02,1200.329,Rio de Janeiro,RJ,23.9924,19.4436,29.3553
3304557,10/26/02,1200.329,Rio de Janeiro,RJ,24.9038,22.22125,29.92303
3304557,10/27/02,1200.329,Rio de Janeiro,RJ,24.3075,22.4989,27.36822
3304557,10/28/02,1200.329,Rio de Janeiro,RJ,24.6578,22.4765,28.77636
3304557,10/29/02,1200.329,Rio de Janeiro,RJ,25.99343,22.39556,31.57894
3304557,10/30/02,1200.329,Rio de Janeiro,RJ,23.87966,22.88986,25.06118
3304557,10/31/02,1200.329,Rio de Janeiro,RJ,23.09786,22.14532,24.34155
3304557,11/1/02,1200.329,Rio de Janeiro,RJ,23.03924,21.6,25.0313
3304557,11/2/02,1200.329,Rio de Janeiro,RJ,23.2318,21.89382,25.35128
3304557,11/3/02,1200.329,Rio de Janeiro,RJ,24.1024,20.30142,28.2883
3304557,11/4/02,1200.329,Rio de Janeiro,RJ,26.1482,21.43316,31.96365
3304557,11/5/02,1200.329,Rio de Janeiro,RJ,23.1307,21.13683,25.1446
3304557,11/6/02,1200.329,Rio de Janeiro,RJ,20.86248,19.7536,21.70208
3304557,11/7/02,1200.329,Rio de Janeiro,RJ,20.37335,19.0452,22.31713
3304557,11/8/02,1200.329,Rio de Janeiro,RJ,20.54962,17.29965,23.73272
3304557,11/9/02,1200.329,Rio de Janeiro,RJ,22.1274,17.2374,27.7903
3304557,11/10/02,1200.329,Rio de Janeiro,RJ,25.8719,20.82433,32.0595
3304557,11/11/02,1200.329,Rio de Janeiro,RJ,26.25012,23.4862,30.5219
3304557,11/12/02,1200.329,Rio de Janeiro,RJ,22.7063,20.8405,23.44637
