CD_MUN,NM_MUN,SIGLA,AREA_KM2,time,t2m,t2m_min,t2m_max
4314902,Porto Alegre,RS,495.39,1/27/00,21.60702,17.24468,26.26257
4314902,Porto Alegre,RS,495.39,1/28/00,22.13665,16.856,27.6151
4314902,Porto Alegre,RS,495.39,1/29/00,23.5696,17.66226,30.40206
4314902,Porto Alegre,RS,495.39,1/30/00,25.4406,19.50457,31.1385
4314902,Porto Alegre,RS,495.39,1/31/00,23.43984,21.5274,25.6332
4314902,Porto Alegre,RS,495.39,2/1/00,22.5476,21.26507,24.36608
4314902,Porto Alegre,RS,495.39,2/2/00,23.3612,19.73922,27.7114
4314902,Porto Alegre,RS,495.39,2/3/00,23.27487,19.82345,25.76678
4314902,Porto Alegre,RS,495.39,2/4/00,23.33758,21.72595,26.37808
4314902,Porto Alegre,RS,495.39,2/5/00,23.47186,18.93417,28.85577
4314902,Porto Alegre,RS,495.39,2/6/00,23.89868,17.92578,30.0519
4314902,Porto Alegre,RS,495.39,2/7/00,23.72723,19.49734,29.28777
4314902,Porto Alegre,RS,495.39,2/8/00,24.1466,19.36016,30.72695
4314902,Porto Alegre,RS,495.39,2/9/00,25.12664,20.50454,31.89663
4314902,Porto Alegre,RS,495.39,2/10/00,25.36248,21.53942,30.6319
4314902,Porto Alegre,RS,495.39,2/11/00,26.0509,21.34207,32.1445
4314902,Porto Alegre,RS,495.39,2/12/00,27.66274,20.9161,35.39596
4314902,Porto Alegre,RS,495.39,2/13/00,27.32308,22.7572,32.90142
4314902,Porto Alegre,RS,495.39,2/14/00,23.29855,21.40225,25.62838
4314902,Porto Alegre,RS,495.39,2/15/00,22.01306,20.78494,23.2229
4314902,Porto Alegre,RS,495.39,2/16/00,21.68438,18.99676,25.18795
4314902,Porto Alegre,RS,495.39,2/17/00,21.38485,17.13998,25.57183
4314902,Porto Alegre,RS,495.39,2/18/00,22.26382,16.74288,27.44906
4314902,Porto Alegre,RS,495.39,2/19/00,22.4506,17.45165,28.19753
4314902,Porto Alegre,RS,495.39,2/20/00,23.34792,18.38665,29.31783
4314902,Porto Alegre,RS,495.39,2/21/00,22.82015,19.16885,26.7102
4314902,Porto Alegre,RS,495.39,2/22/00,23.88192,19.35055,29.09524
4314902,Porto Alegre,RS,495.39,2/23/00,23.39047,19.47207,29.4045
4314902,Porto Alegre,RS,495.39,2/24/00,24.59725,19.65377,31.46945
4314902,Porto Alegre,RS,495.39,2/25/00,24.1977,20.44558,29.25887
4314902,Porto Alegre,RS,495.39,2/26/00,25.08825,21.4215,30.5585
4314902,Porto Alegre,RS,495.39,2/27/00,27.29177,22.09057,34.89175
4314902,Porto Alegre,RS,495.39,2/28/00,25.51318,22.9738,27.2517
4314902,Porto Alegre,RS,495.39,2/29/00,21.73675,20.04727,23.05444
4314902,Porto Alegre,RS,495.39,3/1/00,21.87386,20.75002,23.85104
4314902,Porto Alegre,RS,495.39,3/2/00,24.7799,20.75363,29.99172
4314902,Porto Alegre,RS,495.39,3/3/00,25.591,21.47927,29.06515
4314902,Porto Alegre,RS,495.39,3/4/00,25.11755,22.37936,29.3756
4314902,Porto Alegre,RS,495.39,3/5/00,25.83166,21.92568,31.98446
4314902,Porto Alegre,RS,495.39,3/6/00,23.81988,22.5021,25.68133
4314902,Porto Alegre,RS,495.39,3/7/00,22.92626,20.3794,26.8221
4314902,Porto Alegre,RS,495.39,3/8/00,21.20574,17.0678,26.0652
4314902,Porto Alegre,RS,495.39,3/9/00,21.69854,17.52627,26.87866
4314902,Porto Alegre,RS,495.39,3/10/00,21.75088,17.74288,26.94366
4314902,Porto Alegre,RS,495.39,3/11/00,22.11596,18.38305,26.65365
4314902,Porto Alegre,RS,495.39,3/12/00,22.2464,19.24465,26.65484
4314902,Porto Alegre,RS,495.39,3/13/00,22.29455,17.91494,28.01342
4314902,Porto Alegre,RS,495.39,3/14/00,23.4771,18.71276,29.63073
4314902,Porto Alegre,RS,495.39,3/15/00,24.67645,19.87762,31.62707
4314902,Porto Alegre,RS,495.39,3/16/00,25.653,20.1315,32.46218
4314902,Porto Alegre,RS,495.39,3/17/00,24.93875,22.00994,30.01818
4314902,Porto Alegre,RS,495.39,3/18/00,21.99072,19.5515,25.46835
4314902,Porto Alegre,RS,495.39,3/19/00,20.80282,16.34338,26.29025
4314902,Porto Alegre,RS,495.39,3/20/00,21.6277,16.04617,28.61147
4314902,Porto Alegre,RS,495.39,3/21/00,22.50045,17.17007,28.5501
4314902,Porto Alegre,RS,495.39,3/22/00,23.43997,20.53823,27.13738
4314902,Porto Alegre,RS,495.39,3/23/00,24.61068,19.6225,31.44897
4314902,Porto Alegre,RS,495.39,3/24/00,23.3567,20.69106,25.29385
4314902,Porto Alegre,RS,495.39,3/25/00,21.66213,17.84637,26.83535
4314902,Porto Alegre,RS,495.39,3/26/00,22.78042,17.71758,30.26248
4314902,Porto Alegre,RS,495.39,3/27/00,23.01714,19.3409,25.89312
4314902,Porto Alegre,RS,495.39,3/28/00,18.92202,16.6695,22.31198
4314902,Porto Alegre,RS,495.39,3/29/00,17.34908,12.5071,23.2289
4314902,Porto Alegre,RS,495.39,3/30/00,21.5442,18.39266,26.90273
4314902,Porto Alegre,RS,495.39,3/31/00,20.89605,19.0798,22.25543
4314902,Porto Alegre,RS,495.39,4/1/00,20.7252,18.294,24.45394
4314902,Porto Alegre,RS,495.39,4/2/00,19.21765,16.14,23.9762
4314902,Porto Alegre,RS,495.39,4/3/00,19.46612,14.85244,26.13983
4314902,Porto Alegre,RS,495.39,4/4/00,20.48745,15.54556,26.22524
4314902,Porto Alegre,RS,495.39,4/5/00,22.87472,17.37344,29.78115
4314902,Porto Alegre,RS,495.39,4/6/00,23.70352,18.55032,29.99053
4314902,Porto Alegre,RS,495.39,4/7/00,24.7492,19.86315,31.35513
4314902,Porto Alegre,RS,495.39,4/8/00,25.81786,19.7368,33.33462
4314902,Porto Alegre,RS,495.39,4/9/00,26.14227,21.18563,31.73538
4314902,Porto Alegre,RS,495.39,4/10/00,25.79955,21.06652,32.41647
4314902,Porto Alegre,RS,495.39,4/11/00,22.38842,19.797,25.4575
4314902,Porto Alegre,RS,495.39,4/12/00,18.46627,16.73086,20.4179
4314902,Porto Alegre,RS,495.39,4/13/00,18.20916,16.3867,21.4877
4314902,Porto Alegre,RS,495.39,4/14/00,19.1283,16.52267,24.07968
4314902,Porto Alegre,RS,495.39,4/15/00,18.75085,13.92587,24.96896
4314902,Porto Alegre,RS,495.39,4/16/00,20.4126,16.91738,25.44308
4314902,Porto Alegre,RS,495.39,4/17/00,18.40008,17.6045,19.37582
4314902,Porto Alegre,RS,495.39,4/18/00,21.12292,17.81268,26.41418
4314902,Porto Alegre,RS,495.39,4/19/00,20.45217,18.9354,22.23376
4314902,Porto Alegre,RS,495.39,4/20/00,18.18493,16.94747,19.50335
4314902,Porto Alegre,RS,495.39,4/21/00,18.46728,16.79223,21.6802
4314902,Porto Alegre,RS,495.39,4/22/00,17.71972,14.56725,22.34448
4314902,Porto Alegre,RS,495.39,4/23/00,17.23046,11.41207,25.1266
4314902,Porto Alegre,RS,495.39,4/24/00,18.31982,12.31216,26.27578
4314902,Porto Alegre,RS,495.39,4/25/00,19.018,12.83563,27.29022
4314902,Porto Alegre,RS,495.39,4/26/00,21.24844,14.8031,28.99777
4314902,Porto Alegre,RS,495.39,4/27/00,22.13397,16.33737,29.739
4314902,Porto Alegre,RS,495.39,4/28/00,21.8355,18.87884,25.50564
4314902,Porto Alegre,RS,495.39,4/29/00,21.6726,18.5383,26.0628
4314902,Porto Alegre,RS,495.39,4/30/00,22.91583,17.868,30.5284
4314902,Porto Alegre,RS,495.39,5/1/00,23.54675,19.35534,29.08077
4314902,Porto Alegre,RS,495.39,5/2/00,20.6347,18.30966,23.8992
4314902,Porto Alegre,RS,495.39,5/3/00,19.82635,18.07137,22.88235
4314902,Porto Alegre,RS,495.39,5/4/00,20.80486,18.8343,23.39858
4314902,Porto Alegre,RS,495.39,5/5/00,20.69668,17.58523,22.65252
4314902,Porto Alegre,RS,495.39,5/6/00,14.172,11.601,17.58642
4314902,Porto Alegre,RS,495.39,5/7/00,13.98864,11.37356,18.60687
4314902,Porto Alegre,RS,495.39,5/8/00,13.80572,8.9007,19.8728
4314902,Porto Alegre,RS,495.39,5/9/00,14.85558,11.0932,19.5154
4314902,Porto Alegre,RS,495.39,5/10/00,14.46124,11.0342,19.07375
4314902,Porto Alegre,RS,495.39,5/11/00,15.5278,11.19067,20.4913
4314902,Porto Alegre,RS,495.39,5/12/00,17.19708,11.1822,24.5237
4314902,Porto Alegre,RS,495.39,5/13/00,17.63632,12.55645,24.8041
4314902,Porto Alegre,RS,495.39,5/14/00,16.88946,12.49267,22.04
4314902,Porto Alegre,RS,495.39,5/15/00,18.7641,16.6382,22.7223
4314902,Porto Alegre,RS,495.39,5/16/00,19.3028,17.35177,22.3938
4314902,Porto Alegre,RS,495.39,5/17/00,15.9914,14.35787,17.38186
4314902,Porto Alegre,RS,495.39,5/18/00,15.62118,12.9752,18.9113
4314902,Porto Alegre,RS,495.39,5/19/00,14.09213,11.08355,18.24346
4314902,Porto Alegre,RS,495.39,5/20/00,14.19543,10.86334,19.84152
4314902,Porto Alegre,RS,495.39,5/21/00,15.07385,10.74542,21.87155
4314902,Porto Alegre,RS,495.39,5/22/00,16.58178,11.94998,23.2554
4314902,Porto Alegre,RS,495.39,5/23/00,17.48965,14.65026,21.86672
4314902,Porto Alegre,RS,495.39,5/24/00,17.4704,13.0414,22.41665
4314902,Porto Alegre,RS,495.39,5/25/00,18.7856,12.94393,26.05557
4314902,Porto Alegre,RS,495.39,5/26/00,18.83935,15.14004,22.31918
4314902,Porto Alegre,RS,495.39,5/27/00,14.1422,11.32543,18.1424
4314902,Porto Alegre,RS,495.39,5/28/00,12.10623,8.73583,17.04614
4314902,Porto Alegre,RS,495.39,5/29/00,10.71838,6.09207,17.01122
4314902,Porto Alegre,RS,495.39,5/30/00,12.91003,8.34835,19.1171
4314902,Porto Alegre,RS,495.39,5/31/00,12.57934,10.524,15.3506
4314902,Porto Alegre,RS,495.39,6/1/00,12.47952,10.73818,15.51547
4314902,Porto Alegre,RS,495.39,6/2/00,10.9489,7.34475,17.12435
4314902,Porto Alegre,RS,495.39,6/3/00,12.64068,7.7936,20.3397
4314902,Porto Alegre,RS,495.39,6/4/00,14.167,7.861,22.31198
4314902,Porto Alegre,RS,495.39,6/5/00,17.64456,14.68636,21.80898
4314902,Porto Alegre,RS,495.39,6/6/00,19.54107,17.57562,21.90884
4314902,Porto Alegre,RS,495.39,6/7/00,19.81924,16.77657,22.78008
4314902,Porto Alegre,RS,495.39,6/8/00,19.549,18.3698,21.6381
4314902,Porto Alegre,RS,495.39,6/9/00,17.71566,15.58526,21.57433
4314902,Porto Alegre,RS,495.39,6/10/00,17.3719,13.8308,22.87274
4314902,Porto Alegre,RS,495.39,6/11/00,18.09158,16.29885,19.5515
4314902,Porto Alegre,RS,495.39,6/12/00,17.65328,14.5889,23.19644
4314902,Porto Alegre,RS,495.39,6/13/00,18.61,12.59133,25.28906
4314902,Porto Alegre,RS,495.39,6/14/00,21.01714,15.69717,29.14578
4314902,Porto Alegre,RS,495.39,6/15/00,21.15246,15.5612,28.67166
4314902,Porto Alegre,RS,495.39,6/16/00,20.99365,18.05453,22.38537
4314902,Porto Alegre,RS,495.39,6/17/00,14.97686,13.69723,16.48657
4314902,Porto Alegre,RS,495.39,6/18/00,15.2151,14.46136,15.71163
4314902,Porto Alegre,RS,495.39,6/19/00,14.84963,13.56124,15.87048
4314902,Porto Alegre,RS,495.39,6/20/00,11.07067,8.23162,13.7983
4314902,Porto Alegre,RS,495.39,6/21/00,9.05438,5.79846,12.9343
4314902,Porto Alegre,RS,495.39,6/22/00,9.7003,3.71185,18.2555
4314902,Porto Alegre,RS,495.39,6/23/00,12.38748,5.4194,22.12786
4314902,Porto Alegre,RS,495.39,6/24/00,18.05178,10.18224,28.16143
4314902,Porto Alegre,RS,495.39,6/25/00,19.21972,14.49624,23.38055
4314902,Porto Alegre,RS,495.39,6/26/00,14.45715,11.33627,18.2639
4314902,Porto Alegre,RS,495.39,6/27/00,16.16046,13.16534,21.6032
4314902,Porto Alegre,RS,495.39,6/28/00,20.2103,15.7417,27.71258
4314902,Porto Alegre,RS,495.39,6/29/00,16.6924,12.86932,22.05807
4314902,Porto Alegre,RS,495.39,6/30/00,14.81268,12.60098,18.60568
4314902,Porto Alegre,RS,495.39,7/1/00,15.7787,9.59744,24.61758
4314902,Porto Alegre,RS,495.39,7/2/00,18.67492,10.61065,27.16265
4314902,Porto Alegre,RS,495.39,7/3/00,10.02807,7.04995,14.25677
4314902,Porto Alegre,RS,495.39,7/4/00,10.3043,5.26055,18.26632
4314902,Porto Alegre,RS,495.39,7/5/00,13.56658,6.97775,23.691
4314902,Porto Alegre,RS,495.39,7/6/00,19.16958,13.6527,27.65963
4314902,Porto Alegre,RS,495.39,7/7/00,19.43182,14.03777,27.1133
4314902,Porto Alegre,RS,495.39,7/8/00,20.15972,14.6972,28.56695
4314902,Porto Alegre,RS,495.39,7/9/00,19.31277,17.26394,22.05084
4314902,Porto Alegre,RS,495.39,7/10/00,18.13183,16.12316,20.7753
4314902,Porto Alegre,RS,495.39,7/11/00,13.0443,9.8453,16.3518
4314902,Porto Alegre,RS,495.39,7/12/00,7.97567,6.4976,9.89947
4314902,Porto Alegre,RS,495.39,7/13/00,6.65698,4.95974,9.28576
4314902,Porto Alegre,RS,495.39,7/14/00,5.30847,1.00793,11.33627
4314902,Porto Alegre,RS,495.39,7/15/00,6.87142,1.9273,12.12927
4314902,Porto Alegre,RS,495.39,7/16/00,7.16836,5.43386,10.01138
4314902,Porto Alegre,RS,495.39,7/17/00,6.6804,4.07046,11.00414
4314902,Porto Alegre,RS,495.39,7/18/00,6.33563,0.7757,13.60095
4314902,Porto Alegre,RS,495.39,7/19/00,7.18417,5.15466,10.43255
4314902,Porto Alegre,RS,495.39,7/20/00,8.11743,4.72628,13.45052
4314902,Porto Alegre,RS,495.39,7/21/00,9.28686,2.27868,19.25308
4314902,Porto Alegre,RS,495.39,7/22/00,10.51406,8.299,13.36028
4314902,Porto Alegre,RS,495.39,7/23/00,8.34408,5.33276,10.35192
4314902,Porto Alegre,RS,495.39,7/24/00,8.1966,3.81295,14.6262
4314902,Porto Alegre,RS,495.39,7/25/00,9.1303,2.45556,17.77535
4314902,Porto Alegre,RS,495.39,7/26/00,9.24917,4.30993,16.1015
4314902,Porto Alegre,RS,495.39,7/27/00,9.9945,3.42187,18.70074
4314902,Porto Alegre,RS,495.39,7/28/00,11.28845,3.76,21.50213
4314902,Porto Alegre,RS,495.39,7/29/00,10.64132,6.33395,16.3422
4314902,Porto Alegre,RS,495.39,7/30/00,11.74636,9.43496,16.3061
4314902,Porto Alegre,RS,495.39,7/31/00,12.47302,9.52523,18.12313
4314902,Porto Alegre,RS,495.39,8/1/00,15.03387,10.7755,21.9955
4314902,Porto Alegre,RS,495.39,8/2/00,16.52935,12.09677,23.9485
4314902,Porto Alegre,RS,495.39,8/3/00,12.52868,8.96688,14.42886
4314902,Porto Alegre,RS,495.39,8/4/00,8.38088,4.84902,12.88616
4314902,Porto Alegre,RS,495.39,8/5/00,10.19134,3.96215,19.66583
4314902,Porto Alegre,RS,495.39,8/6/00,13.52484,6.54693,22.90402
4314902,Porto Alegre,RS,495.39,8/7/00,15.32162,7.23525,25.92803
4314902,Porto Alegre,RS,495.39,8/8/00,17.7924,10.94396,26.62597
4314902,Porto Alegre,RS,495.39,8/9/00,13.88598,10.62148,19.96304
4314902,Porto Alegre,RS,495.39,8/10/00,9.56027,7.1005,12.2436
4314902,Porto Alegre,RS,495.39,8/11/00,8.21835,4.93926,11.97402
4314902,Porto Alegre,RS,495.39,8/12/00,8.6285,5.53253,13.63345
4314902,Porto Alegre,RS,495.39,8/13/00,11.4987,5.94406,19.61648
4314902,Porto Alegre,RS,495.39,8/14/00,13.06365,9.74423,15.856
4314902,Porto Alegre,RS,495.39,8/15/00,15.79504,11.8465,19.24224
4314902,Porto Alegre,RS,495.39,8/16/00,11.73107,7.04995,18.35656
4314902,Porto Alegre,RS,495.39,8/17/00,13.32665,6.82852,20.87518
4314902,Porto Alegre,RS,495.39,8/18/00,13.29876,8.6925,20.09902
4314902,Porto Alegre,RS,495.39,8/19/00,14.24886,6.48196,24.9822
4314902,Porto Alegre,RS,495.39,8/20/00,16.64208,9.43136,26.4563
4314902,Porto Alegre,RS,495.39,8/21/00,17.91738,10.89462,26.3961
4314902,Porto Alegre,RS,495.39,8/22/00,19.7666,12.99087,29.03146
4314902,Porto Alegre,RS,495.39,8/23/00,20.84152,13.88012,30.5621
4314902,Porto Alegre,RS,495.39,8/24/00,19.76464,15.96313,23.94372
4314902,Porto Alegre,RS,495.39,8/25/00,18.03802,16.18936,20.5202
4314902,Porto Alegre,RS,495.39,8/26/00,14.88076,11.4506,18.84753
4314902,Porto Alegre,RS,495.39,8/27/00,13.18878,10.04507,18.46487
4314902,Porto Alegre,RS,495.39,8/28/00,11.05465,8.45907,14.87048
4314902,Porto Alegre,RS,495.39,8/29/00,9.5902,3.62283,15.93185
4314902,Porto Alegre,RS,495.39,8/30/00,12.90466,4.74313,21.6465
4314902,Porto Alegre,RS,495.39,8/31/00,15.0925,10.84048,21.43112
4314902,Porto Alegre,RS,495.39,9/1/00,11.33392,7.6817,14.773
4314902,Porto Alegre,RS,495.39,9/2/00,11.48828,6.66006,18.2278
4314902,Porto Alegre,RS,495.39,9/3/00,12.86614,7.72503,18.88244
4314902,Porto Alegre,RS,495.39,9/4/00,14.07342,7.41454,22.5346
4314902,Porto Alegre,RS,495.39,9/5/00,15.57012,8.27496,23.91482
4314902,Porto Alegre,RS,495.39,9/6/00,15.20184,10.19427,21.18322
4314902,Porto Alegre,RS,495.39,9/7/00,16.84655,8.7575,26.61514
4314902,Porto Alegre,RS,495.39,9/8/00,19.19018,11.75622,27.81606
4314902,Porto Alegre,RS,495.39,9/9/00,19.27273,11.9656,26.43826
4314902,Porto Alegre,RS,495.39,9/10/00,21.0029,18.05212,24.27944
4314902,Porto Alegre,RS,495.39,9/11/00,19.72482,18.0437,23.48763
4314902,Porto Alegre,RS,495.39,9/12/00,15.0773,13.7622,19.71755
4314902,Porto Alegre,RS,495.39,9/13/00,13.76226,13.09313,14.31573
4314902,Porto Alegre,RS,495.39,9/14/00,14.4029,13.2219,16.5275
4314902,Porto Alegre,RS,495.39,9/15/00,15.3799,14.57568,16.90054
4314902,Porto Alegre,RS,495.39,9/16/00,15.4437,12.58172,19.02563
4314902,Porto Alegre,RS,495.39,9/17/00,16.88177,13.24716,22.05807
4314902,Porto Alegre,RS,495.39,9/18/00,18.08544,15.10272,21.37457
4314902,Porto Alegre,RS,495.39,9/19/00,18.94415,15.75375,21.1977
4314902,Porto Alegre,RS,495.39,9/20/00,20.6103,15.11718,30.35995
4314902,Porto Alegre,RS,495.39,9/21/00,20.46832,15.29647,24.81613
4314902,Porto Alegre,RS,495.39,9/22/00,15.9386,12.55285,19.6189
4314902,Porto Alegre,RS,495.39,9/23/00,17.07888,11.07272,24.96896
4314902,Porto Alegre,RS,495.39,9/24/00,15.40014,11.19546,19.67425
4314902,Porto Alegre,RS,495.39,9/25/00,10.8404,6.67208,14.11477
4314902,Porto Alegre,RS,495.39,9/26/00,12.0407,5.4531,17.791
4314902,Porto Alegre,RS,495.39,9/27/00,14.4095,7.29543,22.70547
4314902,Porto Alegre,RS,495.39,9/28/00,17.991,10.21957,26.63317
4314902,Porto Alegre,RS,495.39,9/29/00,19.32006,12.9704,27.68612
4314902,Porto Alegre,RS,495.39,9/30/00,20.10745,14.74774,27.6873
4314902,Porto Alegre,RS,495.39,10/1/00,20.63995,15.57806,26.2024
4314902,Porto Alegre,RS,495.39,10/2/00,20.265,17.73925,23.41424
4314902,Porto Alegre,RS,495.39,10/3/00,18.78015,16.47695,21.43713
4314902,Porto Alegre,RS,495.39,10/4/00,18.17422,16.58163,20.35775
4314902,Porto Alegre,RS,495.39,10/5/00,17.03878,13.542,20.0966
4314902,Porto Alegre,RS,495.39,10/6/00,15.6905,11.32784,19.75726
4314902,Porto Alegre,RS,495.39,10/7/00,15.31304,9.64434,21.50933
4314902,Porto Alegre,RS,495.39,10/8/00,16.30294,9.0102,23.55502
4314902,Porto Alegre,RS,495.39,10/9/00,18.7451,12.40963,25.56222
4314902,Porto Alegre,RS,495.39,10/10/00,17.29034,15.35543,18.91494
4314902,Porto Alegre,RS,495.39,10/11/00,17.20843,14.5973,21.3457
4314902,Porto Alegre,RS,495.39,10/12/00,21.02935,18.9029,23.83782
4314902,Porto Alegre,RS,495.39,10/13/00,19.41638,17.34817,21.37216
4314902,Porto Alegre,RS,495.39,10/14/00,18.58972,16.87045,20.06652
4314902,Porto Alegre,RS,495.39,10/15/00,17.79577,16.18334,20.03164
4314902,Porto Alegre,RS,495.39,10/16/00,20.08184,17.05816,24.59832
4314902,Porto Alegre,RS,495.39,10/17/00,22.2135,18.34576,27.07
4314902,Porto Alegre,RS,495.39,10/18/00,21.4904,19.50097,24.03878
4314902,Porto Alegre,RS,495.39,10/19/00,21.61614,18.3337,26.94244
4314902,Porto Alegre,RS,495.39,10/20/00,21.57333,19.42755,26.00384
4314902,Porto Alegre,RS,495.39,10/21/00,20.4666,16.55035,26.0724
4314902,Porto Alegre,RS,495.39,10/22/00,21.91265,15.6346,29.37924
4314902,Porto Alegre,RS,495.39,10/23/00,21.23773,18.92697,23.42867
4314902,Porto Alegre,RS,495.39,10/24/00,20.04925,18.7633,22.45034
4314902,Porto Alegre,RS,495.39,10/25/00,21.22344,19.21575,24.55502
4314902,Porto Alegre,RS,495.39,10/26/00,22.26168,19.20974,26.17593
4314902,Porto Alegre,RS,495.39,10/27/00,23.34396,19.9149,26.65606
4314902,Porto Alegre,RS,495.39,10/28/00,18.21908,14.36508,20.77288
4314902,Porto Alegre,RS,495.39,10/29/00,15.5056,13.23272,19.53466
4314902,Porto Alegre,RS,495.39,10/30/00,17.83322,11.04504,26.08447
4314902,Porto Alegre,RS,495.39,10/31/00,20.89175,13.7285,28.51522
4314902,Porto Alegre,RS,495.39,11/1/00,23.50225,17.25192,31.9917
4314902,Porto Alegre,RS,495.39,11/2/00,21.8021,16.94265,24.24093
4314902,Porto Alegre,RS,495.39,11/3/00,17.90734,12.7875,22.55505
4314902,Porto Alegre,RS,495.39,11/4/00,17.115,11.51315,22.76083
4314902,Porto Alegre,RS,495.39,11/5/00,18.79992,14.0534,25.17352
4314902,Porto Alegre,RS,495.39,11/6/00,19.905,16.5239,24.9473
4314902,Porto Alegre,RS,495.39,11/7/00,22.3212,18.1219,28.81243
4314902,Porto Alegre,RS,495.39,11/8/00,22.53695,19.152,26.51647
4314902,Porto Alegre,RS,495.39,11/9/00,22.3444,19.59,25.15066
4314902,Porto Alegre,RS,495.39,11/10/00,20.73828,18.24105,24.05322
4314902,Porto Alegre,RS,495.39,11/11/00,21.65286,17.91854,26.91235
4314902,Porto Alegre,RS,495.39,11/12/00,22.23025,19.05932,26.29385
4314902,Porto Alegre,RS,495.39,11/13/00,20.76458,18.5876,23.20605
4314902,Porto Alegre,RS,495.39,11/14/00,17.9862,14.89938,20.46002
4314902,Porto Alegre,RS,495.39,11/15/00,15.48406,11.11846,19.28195
4314902,Porto Alegre,RS,495.39,11/16/00,17.16833,11.52038,23.0809
4314902,Porto Alegre,RS,495.39,11/17/00,19.41204,13.7249,26.0231
4314902,Porto Alegre,RS,495.39,11/18/00,21.51455,15.45168,28.37682
4314902,Porto Alegre,RS,495.39,11/19/00,23.87243,17.41796,30.8124
4314902,Porto Alegre,RS,495.39,11/20/00,20.27972,18.17608,23.38775
4314902,Porto Alegre,RS,495.39,11/21/00,20.87542,17.5395,25.89675
4314902,Porto Alegre,RS,495.39,11/22/00,23.53103,16.64062,31.76547
4314902,Porto Alegre,RS,495.39,11/23/00,26.99795,19.79095,35.85684
4314902,Porto Alegre,RS,495.39,11/24/00,22.68145,19.58038,26.52368
4314902,Porto Alegre,RS,495.39,11/25/00,19.50378,17.94744,21.39742
4314902,Porto Alegre,RS,495.39,11/26/00,20.4582,14.21105,27.83654
4314902,Porto Alegre,RS,495.39,11/27/00,24.4219,17.04974,32.6463
4314902,Porto Alegre,RS,495.39,11/28/00,25.2924,20.51537,31.66918
4314902,Porto Alegre,RS,495.39,11/29/00,21.23754,18.57318,22.69583
4314902,Porto Alegre,RS,495.39,11/30/00,19.08843,16.87527,21.76565
4314902,Porto Alegre,RS,495.39,12/1/00,19.15295,14.0113,24.71023
4314902,Porto Alegre,RS,495.39,12/2/00,21.32113,15.15087,29.0122
4314902,Porto Alegre,RS,495.39,12/3/00,22.70178,18.95223,27.54772
4314902,Porto Alegre,RS,495.39,12/4/00,20.32623,18.45526,23.65972
4314902,Porto Alegre,RS,495.39,12/5/00,20.4952,17.19293,23.975
4314902,Porto Alegre,RS,495.39,12/6/00,21.35238,15.47698,27.7884
4314902,Porto Alegre,RS,495.39,12/7/00,24.85568,17.3229,32.34426
4314902,Porto Alegre,RS,495.39,12/8/00,26.932,19.13394,34.49825
4314902,Porto Alegre,RS,495.39,12/9/00,28.06887,21.9233,34.16973
4314902,Porto Alegre,RS,495.39,12/10/00,24.79724,21.4937,28.04833
4314902,Porto Alegre,RS,495.39,12/11/00,24.23388,17.71038,33.05786
4314902,Porto Alegre,RS,495.39,12/12/00,27.22607,22.05447,34.5945
4314902,Porto Alegre,RS,495.39,12/13/00,27.1494,21.77648,33.39358
