RMSE,r,r_s,K,K_s,start_date,end_date,year,Sv,Active_mosq_May1
1.2341953269707577,0.013800692640210766,-0.14091857733105342,17.170796044396024,4.223359632839639e-12,05-13,05-12,2005,0.01,0.0
1.6024287065352252,-0.008510044357418046,-0.1168902664560704,7726.286094990258,8800.034724765572,05-13,05-12,2006,0.517003766956837,1.36149194465531
1.183975500107264,0.025044581792479537,-0.16384324563966338,14.716149563402631,5.526399289423063,05-13,05-12,2007,0.01,1.36323869920112
