RMSE,r,r_s,K,K_s,start_date,end_date,year,Sv,Active_mosq_May1
1.235249473451787,0.0138030796798965,-0.140934280392557,17.184206672548232,4.2959155112838276e-12,05-13,05-12,2005,0.01,0.0
1.496023532673779,-0.00784178635272764,-0.11558183274657273,8487.72654801618,8507.869933374974,05-13,05-12,2006,0.517434628237061,1.3626265890094
1.1850166503431558,0.02504839860673236,-0.16386009515536146,14.727888156542704,5.530261333704854,05-13,05-12,2007,0.01,1.36437480331975
