Exposed Vectors,Exposed Vectors
1.0,1.0
0.9969479437188203,0.9969479437188203
0.9939052054644683,0.9939052054644683
0.9908717657341212,0.9908717657341212
0.9878476112286778,0.9878476112286778
0.9848327342283594,0.9848327342283594
0.9818271325927093,0.9818271325927093
0.9788308097605932,0.9788308097605932
0.9758437747501998,0.9758437747501998
0.9728660421590393,0.9728660421590393
0.969897632163945,0.969897632163945
0.9669384998846415,0.9669384998846415
0.9639885103345838,0.9639885103345838
0.9610477272657356,0.9610477272657356
0.9581162277317267,0.9581162277317267
0.9551940918117359,0.9551940918117359
0.9522814026104922,0.9522814026104922
0.9493782462582739,0.9493782462582739
0.9464847119109089,0.9464847119109089
0.9436008917497747,0.9436008917497747
0.9407268809817986,0.9407268809817986
0.937862777839457,0.937862777839457
0.9350086835807766,0.9350086835807766
0.932164702489333,0.932164702489333
0.929330941874252,0.929330941874252
0.9265075120702086,0.9265075120702086
0.9236945264374276,0.9236945264374276
0.920892101361683,0.920892101361683
0.9181003562542991,0.9181003562542991
0.9153194135521492,0.9153194135521492
0.9125493987176565,0.9125493987176565
0.9097904402387936,0.9097904402387936
0.907042669629083,0.907042669629083
0.9043062214275963,0.9043062214275963
0.9015812331989552,0.9015812331989552
0.8988678455333308,0.8988678455333308
0.8961662020464437,0.8961662020464437
0.8934764493795642,0.8934764493795642
0.8907987371995122,0.8907987371995122
0.8881332181986573,0.8881332181986573
0.8854800480949184,0.8854800480949184
0.8828393856317642,0.8828393856317642
0.8802113925782131,0.8802113925782131
0.877596233728833,0.877596233728833
0.8749940769037411,0.8749940769037411
0.8724050929486047,0.8724050929486047
0.8698294557346404,0.8698294557346404
0.8672673421586145,0.8672673421586145
0.8647189321428428,0.8647189321428428
0.8621844086351907,0.8621844086351907
0.8596639576090734,0.8596639576090734
0.8571577680634554,0.8571577680634554
0.8546660320228512,0.8546660320228512
0.8521889445373243,0.8521889445373243
0.8497267036824885,0.8497267036824885
0.8472795105595065,0.8472795105595065
0.8448475692950911,0.8448475692950911
0.8424310870415046,0.8424310870415046
0.8400302739765587,0.8400302739765587
0.837645343303615,0.837645343303615
0.8352765112515843,0.8352765112515843
0.8329239970749274,0.8329239970749274
0.8305880205175916,0.8305880205175916
0.828268749999887,0.828268749999887
0.825966428712326,0.825966428712326
0.8236813376427163,0.8236813376427163
0.8214137584826916,0.8214137584826916
0.8191639736277113,0.8191639736277113
0.8169322661770605,0.8169322661770605
0.81471891993385,0.81471891993385
0.8125242194050166,0.8125242194050166
0.8103484498013227,0.8103484498013227
0.8081918970373565,0.8081918970373565
0.8060548477315318,0.8060548477315318
0.8039375892060885,0.8039375892060885
0.8018404094870921,0.8018404094870921
0.7997635973044338,0.7997635973044338
0.7977074420918306,0.7977074420918306
0.7956722339868254,0.7956722339868254
0.7936582638307867,0.7936582638307867
0.791665823168909,0.791665823168909
0.7896952042502121,0.7896952042502121
0.787746700027542,0.787746700027542
0.7858206041575704,0.7858206041575704
0.7839172110007946,0.7839172110007946
0.7820368156215378,0.7820368156215378
0.7801797137879489,0.7801797137879489
0.7783462019720028,0.7783462019720028
0.7765365773494997,0.7765365773494997
0.774751137800066,0.774751137800066
0.7729901819071535,0.7729901819071535
0.7712540089580403,0.7712540089580403
0.7695429189438296,0.7695429189438296
0.7678572125594509,0.7678572125594509
0.7661971912036594,0.7661971912036594
0.7645631569790354,0.7645631569790354
0.7629554126919861,0.7629554126919861
0.7613742618527436,0.7613742618527436
0.7598200086753659,0.7598200086753659
0.7582929580777372,0.7582929580777372
0.7567934156815671,0.7567934156815671
0.7553216878123908,0.7553216878123908
0.7538780814995698,0.7538780814995698
0.7524629044762908,0.7524629044762908
0.7510764651795668,0.7510764651795668
0.7497190727502361,0.7497190727502361
0.7483910370329632,0.7483910370329632
0.7470926685762378,0.7470926685762378
0.745824278632376,0.745824278632376
0.7445861791575192,0.7445861791575192
0.7433786828116349,0.7433786828116349
0.7422021029585161,0.7422021029585161
0.7410567536657816,0.7410567536657816
0.7399429497048762,0.7399429497048762
0.7388610065510702,0.7388610065510702
0.7378112403834598,0.7378112403834598
0.7367939680849669,0.7367939680849669
0.7358095072423393,0.7358095072423393
0.7348581761461505,0.7348581761461505
0.7339402937907995,0.7339402937907995
0.7330561798745115,0.7330561798745115
0.7322060745644375,0.7322060745644375
0.7313901956310404,0.7313901956310404
0.7306089180149439,0.7306089180149439
0.7298626180392741,0.7298626180392741
0.7291516709851205,0.7291516709851205
0.7284764510915361,0.7284764510915361
0.7278373315555375,0.7278373315555375
0.7272346845321049,0.7272346845321049
0.7266688811341818,0.7266688811341818
0.7261402914326756,0.7261402914326756
0.7256492844564568,0.7256492844564568
0.7251962281923597,0.7251962281923597
0.7247814895851824,0.7247814895851824
0.724405434537686,0.724405434537686
0.7240684279105957,0.7240684279105957
0.7237708335225996,0.7237708335225996
0.72351301415035,0.72351301415035
0.7232953315284621,0.7232953315284621
0.7231181463495154,0.7231181463495154
0.7229818182640524,0.7229818182640524
0.722886705880579,0.722886705880579
0.7228331667655652,0.7228331667655652
0.7228215574434442,0.7228215574434442
0.7228522333966128,0.7228522333966128
0.7229255490654313,0.7229255490654313
0.7230418578482235,0.7230418578482235
0.723201512101277,0.723201512101277
0.7234048631388427,0.7234048631388427
0.7236522612331351,0.7236522612331351
0.7239440556143322,0.7239440556143322
0.7242805944705757,0.7242805944705757
0.7246622249479707,0.7246622249479707
0.7250892931505858,0.7250892931505858
0.7255621441404534,0.7255621441404534
