RMSE,r,r_s,K,K_s,start_date,end_date,year,Sv,Active_mosq_May1
1.3447174065902887,0.014040433411435271,-0.14249427233967424,18.573206678473717,1.674493157133124e-12,05-13,05-12,2005,0.01,0.0
1.6294045296253516,-0.007815718108144937,-0.1152541941537386,9155.419644713218,9158.441878901986,05-13,05-12,2006,0.562125317105005,1.48031627512135
