RMSE,r,r_s,K,K_s,start_date,end_date,year,Sv,Active_mosq_May1
1.3345750240599954,0.014019301439104478,-0.14235532625554817,18.444801688445224,2.0715435319248227e-11,05-13,05-12,2005,0.01,0.0
1.6003068704944003,-0.007897995687703644,-0.11667692878198818,9083.270036448783,9091.65416827746,05-13,05-12,2006,0.5579891858947,1.46942407368788
